<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.12.27	17:00:00	1.37746	1.37811	1.37667	1.37756	1274	0	1
2013.12.27	17:30:00	1.37753	1.37790	1.37633	1.37648	904	0	1
2013.12.27	18:00:00	1.37649	1.37690	1.37575	1.37665	783	0	1
2013.12.27	18:30:00	1.37659	1.37776	1.37659	1.37682	877	0	1
2013.12.27	19:00:00	1.37683	1.37737	1.37667	1.37669	639	0	1
2013.12.27	19:30:00	1.37667	1.37674	1.37600	1.37626	550	0	1
2013.12.27	20:00:00	1.37623	1.37625	1.37368	1.37421	1068	0	1
2013.12.27	20:30:00	1.37423	1.37434	1.37314	1.37320	640	0	1
2013.12.27	21:00:00	1.37330	1.37413	1.37322	1.37392	650	0	2
2013.12.27	21:30:00	1.37396	1.37421	1.37365	1.37399	475	0	3
2013.12.27	22:00:00	1.37401	1.37412	1.37367	1.37386	402	0	1
2013.12.27	22:30:00	1.37381	1.37483	1.37366	1.37461	479	0	1
2013.12.27	23:00:00	1.37462	1.37462	1.37462	1.37462	1	0	63
2013.12.30	00:00:00	1.37586	1.37598	1.37460	1.37467	640	0	1
2013.12.30	00:30:00	1.37465	1.37513	1.37463	1.37508	234	0	2
2013.12.30	01:00:00	1.37508	1.37512	1.37421	1.37467	507	0	2
2013.12.30	01:30:00	1.37466	1.37627	1.37426	1.37543	680	0	1
2013.12.30	02:00:00	1.37545	1.37550	1.37481	1.37485	513	0	1
2013.12.30	02:30:00	1.37485	1.37485	1.37334	1.37440	811	0	1
2013.12.30	03:00:00	1.37442	1.37491	1.37436	1.37479	533	0	2
2013.12.30	03:30:00	1.37480	1.37510	1.37469	1.37481	420	0	1
2013.12.30	04:00:00	1.37480	1.37514	1.37460	1.37473	379	0	3
2013.12.30	04:30:00	1.37474	1.37474	1.37379	1.37440	481	0	1
2013.12.30	05:00:00	1.37444	1.37445	1.37369	1.37378	341	0	1
2013.12.30	05:30:00	1.37377	1.37423	1.37377	1.37413	315	0	3
2013.12.30	06:00:00	1.37413	1.37413	1.37285	1.37292	484	0	1
2013.12.30	06:30:00	1.37295	1.37393	1.37290	1.37391	471	0	2
2013.12.30	07:00:00	1.37391	1.37408	1.37356	1.37386	510	0	1
2013.12.30	07:30:00	1.37387	1.37412	1.37360	1.37384	449	0	1
2013.12.30	08:00:00	1.37384	1.37510	1.37356	1.37470	587	0	1
2013.12.30	08:30:00	1.37470	1.37599	1.37469	1.37580	713	0	1
2013.12.30	09:00:00	1.37581	1.37583	1.37385	1.37406	1008	0	1
2013.12.30	09:30:00	1.37402	1.37486	1.37381	1.37484	886	0	2
2013.12.30	10:00:00	1.37476	1.37479	1.37375	1.37414	815	0	1
2013.12.30	10:30:00	1.37413	1.37572	1.37404	1.37524	839	0	1
2013.12.30	11:00:00	1.37526	1.37561	1.37501	1.37527	653	0	1
2013.12.30	11:30:00	1.37528	1.37673	1.37506	1.37633	894	0	1
2013.12.30	12:00:00	1.37635	1.37751	1.37615	1.37631	814	0	1
2013.12.30	12:30:00	1.37633	1.37637	1.37565	1.37621	780	0	1
2013.12.30	13:00:00	1.37624	1.37739	1.37624	1.37703	802	0	1
2013.12.30	13:30:00	1.37703	1.37788	1.37652	1.37703	883	0	1
2013.12.30	14:00:00	1.37703	1.37886	1.37692	1.37846	1165	0	1
2013.12.30	14:30:00	1.37841	1.37996	1.37817	1.37876	1271	0	1
2013.12.30	15:00:00	1.37876	1.37998	1.37821	1.37901	1312	0	1
2013.12.30	15:30:00	1.37899	1.37998	1.37892	1.37919	1128	0	1
2013.12.30	16:00:00	1.37920	1.38128	1.37919	1.38019	1469	0	1
2013.12.30	16:30:00	1.38021	1.38147	1.37976	1.38131	1193	0	1
2013.12.30	17:00:00	1.38138	1.38189	1.38106	1.38124	1457	0	1
2013.12.30	17:30:00	1.38125	1.38162	1.38078	1.38146	911	0	1
2013.12.30	18:00:00	1.38145	1.38165	1.38048	1.38069	814	0	1
2013.12.30	18:30:00	1.38067	1.38093	1.38000	1.38000	706	0	2
2013.12.30	19:00:00	1.38001	1.38103	1.37997	1.38066	567	0	2
2013.12.30	19:30:00	1.38066	1.38087	1.38042	1.38044	349	0	3
2013.12.30	20:00:00	1.38049	1.38051	1.38004	1.38004	345	0	3
2013.12.30	20:30:00	1.38004	1.38045	1.37984	1.38005	356	0	2
2013.12.30	21:00:00	1.38011	1.38022	1.37985	1.37988	403	0	2
2013.12.30	21:30:00	1.37990	1.37990	1.37962	1.37979	417	0	2
2013.12.30	22:00:00	1.37977	1.37990	1.37953	1.37968	386	0	2
2013.12.30	22:30:00	1.37967	1.38039	1.37962	1.38023	383	0	1
2013.12.30	23:00:00	1.37969	1.38009	1.37960	1.37976	301	0	5
2013.12.30	23:30:00	1.37974	1.37977	1.37920	1.37937	294	0	1
2013.12.31	00:00:00	1.37938	1.38021	1.37938	1.38020	335	0	3
2013.12.31	00:30:00	1.38019	1.38084	1.38019	1.38079	518	0	1
2013.12.31	01:00:00	1.38080	1.38080	1.38005	1.38005	316	0	2
2013.12.31	01:30:00	1.38004	1.38123	1.38003	1.38114	351	0	1
2013.12.31	02:00:00	1.38114	1.38116	1.38051	1.38103	297	0	4
2013.12.31	02:30:00	1.38103	1.38104	1.38056	1.38059	286	0	4
2013.12.31	03:00:00	1.38059	1.38067	1.37974	1.37993	332	0	3
2013.12.31	03:30:00	1.37993	1.38008	1.37929	1.37929	297	0	1
2013.12.31	04:00:00	1.37927	1.37981	1.37919	1.37961	330	0	3
2013.12.31	04:30:00	1.37960	1.37964	1.37926	1.37928	298	0	3
2013.12.31	05:00:00	1.37928	1.37954	1.37912	1.37953	321	0	2
2013.12.31	05:30:00	1.37953	1.37995	1.37951	1.37989	234	0	4
2013.12.31	06:00:00	1.37988	1.37990	1.37898	1.37933	304	0	3
2013.12.31	06:30:00	1.37933	1.37952	1.37927	1.37931	205	0	1
2013.12.31	07:00:00	1.37931	1.37935	1.37869	1.37882	336	0	2
2013.12.31	07:30:00	1.37884	1.37924	1.37860	1.37880	373	0	2
2013.12.31	08:00:00	1.37878	1.37967	1.37873	1.37941	407	0	1
2013.12.31	08:30:00	1.37943	1.37960	1.37841	1.37853	645	0	2
2013.12.31	09:00:00	1.37850	1.37863	1.37752	1.37780	982	0	1
2013.12.31	09:30:00	1.37781	1.37782	1.37683	1.37688	753	0	1
2013.12.31	10:00:00	1.37687	1.37746	1.37597	1.37735	1037	0	1
2013.12.31	10:30:00	1.37735	1.37767	1.37644	1.37680	794	0	1
2013.12.31	11:00:00	1.37682	1.37787	1.37660	1.37691	674	0	1
2013.12.31	11:30:00	1.37692	1.37803	1.37630	1.37632	751	0	1
2013.12.31	12:00:00	1.37635	1.37688	1.37596	1.37629	795	0	1
2013.12.31	12:30:00	1.37629	1.37688	1.37625	1.37665	469	0	2
2013.12.31	13:00:00	1.37668	1.37796	1.37661	1.37752	610	0	2
2013.12.31	13:30:00	1.37751	1.37791	1.37714	1.37721	581	0	1
2013.12.31	14:00:00	1.37721	1.37942	1.37684	1.37823	880	0	1
2013.12.31	14:30:00	1.37823	1.37900	1.37691	1.37782	1077	0	1
2013.12.31	15:00:00	1.37781	1.37809	1.37678	1.37688	908	0	1
2013.12.31	15:30:00	1.37694	1.37762	1.37664	1.37753	887	0	1
2013.12.31	16:00:00	1.37748	1.37794	1.37636	1.37776	1202	0	1
2013.12.31	16:30:00	1.37776	1.37907	1.37733	1.37796	1301	0	1
2013.12.31	17:00:00	1.37798	1.37803	1.37644	1.37712	1138	0	1
2013.12.31	17:30:00	1.37712	1.37800	1.37682	1.37784	837	0	2
2013.12.31	18:00:00	1.37773	1.37775	1.37669	1.37693	1192	0	4
2013.12.31	18:30:00	1.37694	1.37888	1.37655	1.37876	1595	0	4
2014.01.01	23:00:00	1.37550	1.37592	1.37372	1.37495	1164	0	4
2014.01.01	23:30:00	1.37495	1.37648	1.37493	1.37580	1507	0	4
2014.01.02	00:00:00	1.37581	1.37730	1.37578	1.37650	1330	0	4
2014.01.02	00:30:00	1.37650	1.37708	1.37622	1.37645	1584	0	4
2014.01.02	01:00:00	1.37645	1.37684	1.37609	1.37615	1196	0	4
2014.01.02	01:30:00	1.37611	1.37652	1.37581	1.37586	986	0	4
2014.01.02	02:00:00	1.37585	1.37608	1.37508	1.37514	769	0	4
2014.01.02	02:30:00	1.37517	1.37662	1.37504	1.37626	1766	0	4
2014.01.02	03:00:00	1.37624	1.37676	1.37596	1.37644	1218	0	4
2014.01.02	03:30:00	1.37644	1.37670	1.37637	1.37660	1032	0	4
2014.01.02	04:00:00	1.37659	1.37749	1.37642	1.37670	1211	0	4
2014.01.02	04:30:00	1.37670	1.37678	1.37633	1.37655	714	0	4
2014.01.02	05:00:00	1.37656	1.37656	1.37524	1.37534	889	0	4
2014.01.02	05:30:00	1.37532	1.37551	1.37441	1.37457	1511	0	4
2014.01.02	06:00:00	1.37457	1.37495	1.37442	1.37494	805	0	4
2014.01.02	06:30:00	1.37494	1.37583	1.37485	1.37577	2380	0	4
2014.01.02	07:00:00	1.37574	1.37580	1.37531	1.37571	959	0	4
2014.01.02	07:30:00	1.37568	1.37571	1.37468	1.37502	1209	0	4
2014.01.02	08:00:00	1.37504	1.37534	1.37421	1.37479	832	0	1
2014.01.02	08:30:00	1.37484	1.37485	1.37254	1.37314	1279	0	1
2014.01.02	09:00:00	1.37320	1.37325	1.37159	1.37184	1639	0	1
2014.01.02	09:30:00	1.37184	1.37403	1.37177	1.37271	1434	0	1
2014.01.02	10:00:00	1.37274	1.37369	1.37226	1.37277	1476	0	1
2014.01.02	10:30:00	1.37274	1.37420	1.37224	1.37291	1544	0	1
2014.01.02	11:00:00	1.37292	1.37323	1.37200	1.37225	1244	0	1
2014.01.02	11:30:00	1.37224	1.37286	1.37203	1.37240	1272	0	1
2014.01.02	12:00:00	1.37241	1.37241	1.36837	1.36889	1938	0	1
2014.01.02	12:30:00	1.36888	1.36950	1.36841	1.36889	1163	0	1
2014.01.02	13:00:00	1.36888	1.36888	1.36654	1.36678	1781	0	1
2014.01.02	13:30:00	1.36677	1.36686	1.36373	1.36481	1767	0	1
2014.01.02	14:00:00	1.36476	1.36614	1.36420	1.36420	1651	0	1
2014.01.02	14:30:00	1.36417	1.36523	1.36353	1.36512	1839	0	1
2014.01.02	15:00:00	1.36514	1.36572	1.36440	1.36495	1696	0	1
2014.01.02	15:30:00	1.36491	1.36569	1.36432	1.36465	1863	0	1
2014.01.02	16:00:00	1.36466	1.36597	1.36363	1.36439	2015	0	1
2014.01.02	16:30:00	1.36436	1.36592	1.36294	1.36576	1808	0	1
2014.01.02	17:00:00	1.36577	1.36681	1.36547	1.36557	1410	0	1
2014.01.02	17:30:00	1.36559	1.36764	1.36559	1.36694	1151	0	2
2014.01.02	18:00:00	1.36694	1.36754	1.36625	1.36657	862	0	1
2014.01.02	18:30:00	1.36657	1.36745	1.36633	1.36745	859	0	2
2014.01.02	19:00:00	1.36743	1.36754	1.36669	1.36732	673	0	1
2014.01.02	19:30:00	1.36729	1.36760	1.36672	1.36676	642	0	1
2014.01.02	20:00:00	1.36673	1.36691	1.36609	1.36617	838	0	1
2014.01.02	20:30:00	1.36617	1.36643	1.36507	1.36515	832	0	1
2014.01.02	21:00:00	1.36518	1.36575	1.36515	1.36533	668	0	2
2014.01.02	21:30:00	1.36533	1.36635	1.36507	1.36626	665	0	1
2014.01.02	22:00:00	1.36630	1.36712	1.36614	1.36678	561	0	2
2014.01.02	22:30:00	1.36677	1.36714	1.36651	1.36714	507	0	1
2014.01.02	23:00:00	1.36713	1.36722	1.36634	1.36640	366	0	1
2014.01.02	23:30:00	1.36640	1.36649	1.36595	1.36643	343	0	2
2014.01.03	00:00:00	1.36643	1.36676	1.36620	1.36638	265	0	1
2014.01.03	00:30:00	1.36642	1.36659	1.36621	1.36650	195	0	2
2014.01.03	01:00:00	1.36650	1.36709	1.36645	1.36707	282	0	3
2014.01.03	01:30:00	1.36710	1.36716	1.36614	1.36614	362	0	3
2014.01.03	02:00:00	1.36612	1.36651	1.36544	1.36563	626	0	1
2014.01.03	02:30:00	1.36564	1.36637	1.36536	1.36545	455	0	2
2014.01.03	03:00:00	1.36545	1.36640	1.36545	1.36572	819	0	2
2014.01.03	03:30:00	1.36573	1.36607	1.36490	1.36547	827	0	1
2014.01.03	04:00:00	1.36544	1.36622	1.36543	1.36574	470	0	2
2014.01.03	04:30:00	1.36573	1.36655	1.36564	1.36578	482	0	2
2014.01.03	05:00:00	1.36578	1.36656	1.36575	1.36638	520	0	2
2014.01.03	05:30:00	1.36634	1.36642	1.36592	1.36629	354	0	3
2014.01.03	06:00:00	1.36629	1.36649	1.36570	1.36576	514	0	2
2014.01.03	06:30:00	1.36575	1.36580	1.36446	1.36477	662	0	2
2014.01.03	07:00:00	1.36478	1.36535	1.36467	1.36512	483	0	2
2014.01.03	07:30:00	1.36513	1.36531	1.36490	1.36518	404	0	3
2014.01.03	08:00:00	1.36517	1.36616	1.36484	1.36607	783	0	1
2014.01.03	08:30:00	1.36606	1.36612	1.36450	1.36506	948	0	1
2014.01.03	09:00:00	1.36504	1.36561	1.36361	1.36371	1406	0	1
2014.01.03	09:30:00	1.36370	1.36420	1.36326	1.36389	1327	0	1
2014.01.03	10:00:00	1.36389	1.36389	1.36284	1.36366	1182	0	1
2014.01.03	10:30:00	1.36371	1.36508	1.36316	1.36463	1213	0	1
2014.01.03	11:00:00	1.36466	1.36544	1.36433	1.36499	864	0	1
2014.01.03	11:30:00	1.36497	1.36527	1.36453	1.36462	820	0	1
2014.01.03	12:00:00	1.36461	1.36508	1.36410	1.36425	969	0	1
2014.01.03	12:30:00	1.36424	1.36437	1.36390	1.36391	800	0	1
2014.01.03	13:00:00	1.36394	1.36554	1.36361	1.36544	1141	0	1
2014.01.03	13:30:00	1.36543	1.36584	1.36412	1.36420	1119	0	1
2014.01.03	14:00:00	1.36422	1.36444	1.36219	1.36348	1389	0	1
2014.01.03	14:30:00	1.36345	1.36472	1.36329	1.36373	1151	0	2
2014.01.03	15:00:00	1.36372	1.36385	1.36107	1.36157	1749	0	1
2014.01.03	15:30:00	1.36157	1.36180	1.36045	1.36093	1659	0	1
2014.01.03	16:00:00	1.36095	1.36131	1.35992	1.36124	1518	0	1
2014.01.03	16:30:00	1.36127	1.36146	1.36063	1.36128	1210	0	1
2014.01.03	17:00:00	1.36126	1.36173	1.36074	1.36095	1226	0	1
2014.01.03	17:30:00	1.36094	1.36118	1.36035	1.36045	951	0	1
2014.01.03	18:00:00	1.36045	1.36045	1.35929	1.35993	1061	0	1
2014.01.03	18:30:00	1.35993	1.36067	1.35942	1.36036	1031	0	2
2014.01.03	19:00:00	1.36045	1.36048	1.35961	1.36001	766	0	1
2014.01.03	19:30:00	1.36001	1.36028	1.35981	1.36026	480	0	2
2014.01.03	20:00:00	1.36025	1.36064	1.35994	1.36022	534	0	1
2014.01.03	20:30:00	1.36019	1.36066	1.35945	1.35987	775	0	1
2014.01.03	21:00:00	1.35985	1.35994	1.35849	1.35888	918	0	1
2014.01.03	21:30:00	1.35889	1.35901	1.35823	1.35823	810	0	2
2014.01.03	22:00:00	1.35824	1.35923	1.35821	1.35902	473	0	2
2014.01.03	22:30:00	1.35902	1.35908	1.35858	1.35874	440	0	1
2014.01.06	00:00:00	1.35955	1.35961	1.35888	1.35917	447	0	1
2014.01.06	00:30:00	1.35915	1.35956	1.35902	1.35955	306	0	2
2014.01.06	01:00:00	1.35953	1.35953	1.35873	1.35904	697	0	2
2014.01.06	01:30:00	1.35903	1.36006	1.35868	1.35981	795	0	1
2014.01.06	02:00:00	1.35981	1.35987	1.35922	1.35933	596	0	1
2014.01.06	02:30:00	1.35932	1.35941	1.35798	1.35825	1056	0	1
2014.01.06	03:00:00	1.35825	1.35879	1.35783	1.35826	704	0	1
2014.01.06	03:30:00	1.35827	1.35876	1.35824	1.35852	464	0	1
2014.01.06	04:00:00	1.35854	1.35873	1.35804	1.35873	427	0	1
2014.01.06	04:30:00	1.35872	1.35884	1.35825	1.35834	380	0	2
2014.01.06	05:00:00	1.35835	1.35845	1.35810	1.35811	315	0	1
2014.01.06	05:30:00	1.35814	1.35829	1.35790	1.35824	322	0	4
2014.01.06	06:00:00	1.35824	1.35853	1.35810	1.35848	342	0	1
2014.01.06	06:30:00	1.35847	1.35852	1.35758	1.35798	410	0	3
2014.01.06	07:00:00	1.35792	1.35792	1.35712	1.35790	678	0	1
2014.01.06	07:30:00	1.35792	1.35888	1.35771	1.35855	649	0	2
2014.01.06	08:00:00	1.35854	1.35896	1.35802	1.35820	920	0	2
2014.01.06	08:30:00	1.35820	1.35825	1.35747	1.35801	1024	0	1
2014.01.06	09:00:00	1.35804	1.36004	1.35800	1.35956	1542	0	1
2014.01.06	09:30:00	1.35955	1.36059	1.35902	1.35955	1474	0	1
2014.01.06	10:00:00	1.35953	1.36124	1.35948	1.36083	1427	0	1
2014.01.06	10:30:00	1.36081	1.36143	1.36041	1.36112	1257	0	1
2014.01.06	11:00:00	1.36113	1.36113	1.36036	1.36091	748	0	1
2014.01.06	11:30:00	1.36092	1.36212	1.36091	1.36167	896	0	1
2014.01.06	12:00:00	1.36168	1.36218	1.36126	1.36141	865	0	1
2014.01.06	12:30:00	1.36145	1.36145	1.36016	1.36051	872	0	2
2014.01.06	13:00:00	1.36051	1.36051	1.35980	1.36022	629	0	1
2014.01.06	13:30:00	1.36024	1.36090	1.35980	1.36017	1043	0	1
2014.01.06	14:00:00	1.36019	1.36065	1.35958	1.36036	1353	0	1
2014.01.06	14:30:00	1.36035	1.36036	1.35956	1.35986	997	0	1
2014.01.06	15:00:00	1.35986	1.36134	1.35928	1.36084	1396	0	1
2014.01.06	15:30:00	1.36085	1.36182	1.36065	1.36140	1692	0	1
2014.01.06	16:00:00	1.36137	1.36344	1.36137	1.36252	1808	0	1
2014.01.06	16:30:00	1.36253	1.36464	1.36183	1.36421	1768	0	1
2014.01.06	17:00:00	1.36421	1.36511	1.36393	1.36439	1495	0	1
2014.01.06	17:30:00	1.36438	1.36447	1.36351	1.36351	924	0	2
2014.01.06	18:00:00	1.36351	1.36376	1.36330	1.36366	1091	0	3
2014.01.06	18:30:00	1.36364	1.36471	1.36353	1.36403	1065	0	1
2014.01.06	19:00:00	1.36385	1.36528	1.36381	1.36456	862	0	1
2014.01.06	19:30:00	1.36457	1.36513	1.36418	1.36442	741	0	2
2014.01.06	20:00:00	1.36441	1.36451	1.36360	1.36386	652	0	1
2014.01.06	20:30:00	1.36386	1.36386	1.36295	1.36346	674	0	2
2014.01.06	21:00:00	1.36344	1.36364	1.36315	1.36340	470	0	3
2014.01.06	21:30:00	1.36340	1.36359	1.36292	1.36356	570	0	2
2014.01.06	22:00:00	1.36353	1.36366	1.36301	1.36306	400	0	2
2014.01.06	22:30:00	1.36308	1.36321	1.36265	1.36278	453	0	1
2014.01.06	23:00:00	1.36278	1.36322	1.36269	1.36281	373	0	1
2014.01.06	23:30:00	1.36273	1.36348	1.36273	1.36334	573	0	1
2014.01.07	00:00:00	1.36334	1.36334	1.36259	1.36327	516	0	1
2014.01.07	00:30:00	1.36325	1.36330	1.36286	1.36291	279	0	3
2014.01.07	01:00:00	1.36292	1.36335	1.36275	1.36281	450	0	1
2014.01.07	01:30:00	1.36281	1.36294	1.36204	1.36233	757	0	1
2014.01.07	02:00:00	1.36233	1.36272	1.36219	1.36231	571	0	2
2014.01.07	02:30:00	1.36229	1.36246	1.36211	1.36246	526	0	2
2014.01.07	03:00:00	1.36243	1.36316	1.36242	1.36274	520	0	2
2014.01.07	03:30:00	1.36275	1.36306	1.36261	1.36273	496	0	3
2014.01.07	04:00:00	1.36273	1.36315	1.36237	1.36256	447	0	1
2014.01.07	04:30:00	1.36255	1.36269	1.36229	1.36244	553	0	3
2014.01.07	05:00:00	1.36244	1.36260	1.36232	1.36253	362	0	3
2014.01.07	05:30:00	1.36255	1.36274	1.36240	1.36242	330	0	3
2014.01.07	06:00:00	1.36242	1.36256	1.36212	1.36238	433	0	2
2014.01.07	06:30:00	1.36244	1.36265	1.36202	1.36208	557	0	3
2014.01.07	07:00:00	1.36208	1.36241	1.36102	1.36135	820	0	2
2014.01.07	07:30:00	1.36134	1.36207	1.36130	1.36192	621	0	1
2014.01.07	08:00:00	1.36192	1.36269	1.36189	1.36215	625	0	2
2014.01.07	08:30:00	1.36215	1.36226	1.36166	1.36188	835	0	2
2014.01.07	09:00:00	1.36183	1.36236	1.36125	1.36194	979	0	1
2014.01.07	09:30:00	1.36196	1.36287	1.36170	1.36274	1035	0	1
2014.01.07	10:00:00	1.36274	1.36324	1.36163	1.36190	1186	0	2
2014.01.07	10:30:00	1.36190	1.36264	1.36164	1.36184	1147	0	1
2014.01.07	11:00:00	1.36182	1.36313	1.36133	1.36292	1417	0	1
2014.01.07	11:30:00	1.36295	1.36463	1.36284	1.36413	1308	0	1
2014.01.07	12:00:00	1.36412	1.36498	1.36404	1.36443	1019	0	1
2014.01.07	12:30:00	1.36443	1.36458	1.36343	1.36363	699	0	1
2014.01.07	13:00:00	1.36368	1.36562	1.36368	1.36457	1140	0	1
2014.01.07	13:30:00	1.36455	1.36476	1.36388	1.36425	907	0	1
2014.01.07	14:00:00	1.36426	1.36506	1.36332	1.36375	1229	0	1
2014.01.07	14:30:00	1.36361	1.36388	1.36248	1.36288	1455	0	1
2014.01.07	15:00:00	1.36288	1.36354	1.36256	1.36290	1154	0	1
2014.01.07	15:30:00	1.36290	1.36341	1.36193	1.36216	1521	0	1
2014.01.07	16:00:00	1.36215	1.36226	1.35966	1.36028	1847	0	1
2014.01.07	16:30:00	1.36026	1.36098	1.35981	1.36061	1297	0	1
2014.01.07	17:00:00	1.36061	1.36216	1.36050	1.36149	1336	0	2
2014.01.07	17:30:00	1.36148	1.36206	1.36106	1.36167	936	0	1
2014.01.07	18:00:00	1.36173	1.36402	1.36163	1.36335	1204	0	1
2014.01.07	18:30:00	1.36337	1.36357	1.36290	1.36292	645	0	2
2014.01.07	19:00:00	1.36293	1.36313	1.36164	1.36179	817	0	0
2014.01.07	19:30:00	1.36176	1.36219	1.36156	1.36171	513	0	2
2014.01.07	20:00:00	1.36172	1.36201	1.36130	1.36200	584	0	2
2014.01.07	20:30:00	1.36200	1.36212	1.36160	1.36172	461	0	2
2014.01.07	21:00:00	1.36173	1.36180	1.36118	1.36146	473	0	2
2014.01.07	21:30:00	1.36144	1.36166	1.36133	1.36136	455	0	1
2014.01.07	22:00:00	1.36135	1.36162	1.36126	1.36137	468	0	1
2014.01.07	22:30:00	1.36138	1.36164	1.36126	1.36152	496	0	1
2014.01.07	23:00:00	1.36152	1.36182	1.36088	1.36103	445	0	1
2014.01.07	23:30:00	1.36101	1.36160	1.36098	1.36138	354	0	1
2014.01.08	00:00:00	1.36142	1.36170	1.36136	1.36156	297	0	0
2014.01.08	00:30:00	1.36156	1.36178	1.36140	1.36169	429	0	2
2014.01.08	01:00:00	1.36167	1.36167	1.36048	1.36097	641	0	1
2014.01.08	01:30:00	1.36097	1.36100	1.36049	1.36075	573	0	2
2014.01.08	02:00:00	1.36074	1.36171	1.36058	1.36159	719	0	2
2014.01.08	02:30:00	1.36158	1.36323	1.36150	1.36277	948	0	1
2014.01.08	03:00:00	1.36279	1.36290	1.36262	1.36272	350	0	2
2014.01.08	03:30:00	1.36271	1.36299	1.36264	1.36279	336	0	2
2014.01.08	04:00:00	1.36280	1.36280	1.36199	1.36220	490	0	2
2014.01.08	04:30:00	1.36223	1.36253	1.36204	1.36218	463	0	2
2014.01.08	05:00:00	1.36219	1.36258	1.36214	1.36242	389	0	2
2014.01.08	05:30:00	1.36242	1.36325	1.36225	1.36318	489	0	1
2014.01.08	06:00:00	1.36317	1.36349	1.36300	1.36317	549	0	2
2014.01.08	06:30:00	1.36316	1.36319	1.36260	1.36293	552	0	2
2014.01.08	07:00:00	1.36293	1.36331	1.36258	1.36277	623	0	2
2014.01.08	07:30:00	1.36276	1.36302	1.36250	1.36282	539	0	2
2014.01.08	08:00:00	1.36280	1.36280	1.36193	1.36211	693	0	3
2014.01.08	08:30:00	1.36209	1.36241	1.36165	1.36174	728	0	2
2014.01.08	09:00:00	1.36171	1.36172	1.36005	1.36076	1409	0	1
2014.01.08	09:30:00	1.36082	1.36096	1.35994	1.36073	1152	0	1
2014.01.08	10:00:00	1.36073	1.36112	1.36027	1.36030	913	0	2
2014.01.08	10:30:00	1.36027	1.36074	1.35977	1.36030	1194	0	2
2014.01.08	11:00:00	1.36031	1.36081	1.35869	1.35882	1298	0	1
2014.01.08	11:30:00	1.35891	1.35904	1.35802	1.35835	1243	0	1
2014.01.08	12:00:00	1.35835	1.35887	1.35800	1.35861	899	0	1
2014.01.08	12:30:00	1.35863	1.35882	1.35803	1.35822	713	0	1
2014.01.08	13:00:00	1.35828	1.35929	1.35815	1.35929	873	0	2
2014.01.08	13:30:00	1.35930	1.35934	1.35861	1.35888	842	0	1
2014.01.08	14:00:00	1.35890	1.35974	1.35674	1.35799	1576	0	1
2014.01.08	14:30:00	1.35799	1.35953	1.35756	1.35940	1715	0	1
2014.01.08	15:00:00	1.35942	1.36075	1.35892	1.36048	1503	0	1
2014.01.08	15:30:00	1.36049	1.36051	1.35917	1.36001	1420	0	1
2014.01.08	16:00:00	1.36007	1.36179	1.35996	1.36149	1512	0	1
2014.01.08	16:30:00	1.36150	1.36150	1.35991	1.35995	1420	0	1
2014.01.08	17:00:00	1.35997	1.36040	1.35848	1.35871	1406	0	1
2014.01.08	17:30:00	1.35868	1.35913	1.35849	1.35858	996	0	1
2014.01.08	18:00:00	1.35859	1.35859	1.35580	1.35677	1260	0	1
2014.01.08	18:30:00	1.35684	1.35710	1.35602	1.35692	989	0	2
2014.01.08	19:00:00	1.35707	1.35735	1.35611	1.35689	839	0	1
2014.01.08	19:30:00	1.35689	1.35724	1.35655	1.35703	707	0	1
2014.01.08	20:00:00	1.35705	1.35754	1.35533	1.35683	1768	0	1
2014.01.08	20:30:00	1.35682	1.35861	1.35628	1.35805	1113	0	1
2014.01.08	21:00:00	1.35822	1.35831	1.35722	1.35799	871	0	1
2014.01.08	21:30:00	1.35799	1.35863	1.35756	1.35814	641	0	1
2014.01.08	22:00:00	1.35816	1.35821	1.35732	1.35742	482	0	2
2014.01.08	22:30:00	1.35741	1.35794	1.35731	1.35752	465	0	2
2014.01.08	23:00:00	1.35751	1.35791	1.35732	1.35765	263	0	2
2014.01.08	23:30:00	1.35764	1.35774	1.35715	1.35749	269	0	2
2014.01.09	00:00:00	1.35746	1.35771	1.35731	1.35761	263	0	2
2014.01.09	00:30:00	1.35762	1.35779	1.35705	1.35711	448	0	2
2014.01.09	01:00:00	1.35712	1.35764	1.35665	1.35747	610	0	3
2014.01.09	01:30:00	1.35747	1.35771	1.35712	1.35750	692	0	1
2014.01.09	02:00:00	1.35749	1.35783	1.35706	1.35750	593	0	3
2014.01.09	02:30:00	1.35751	1.35792	1.35742	1.35783	497	0	3
2014.01.09	03:00:00	1.35782	1.35788	1.35706	1.35736	567	0	3
2014.01.09	03:30:00	1.35736	1.35779	1.35731	1.35769	309	0	3
2014.01.09	04:00:00	1.35768	1.35853	1.35768	1.35828	415	0	2
2014.01.09	04:30:00	1.35828	1.35829	1.35765	1.35789	587	0	2
2014.01.09	05:00:00	1.35790	1.35792	1.35759	1.35771	345	0	3
2014.01.09	05:30:00	1.35770	1.35792	1.35751	1.35790	378	0	3
2014.01.09	06:00:00	1.35788	1.35842	1.35770	1.35828	420	0	3
2014.01.09	06:30:00	1.35828	1.35905	1.35811	1.35876	531	0	1
2014.01.09	07:00:00	1.35876	1.35941	1.35876	1.35887	700	0	1
