<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.12.12	19:00:00	1.06054	1.06414	1.06012	1.06372	3600	1991524000	7
2016.12.12	19:30:00	1.06373	1.06513	1.06341	1.06415	3388	1708043000	7
2016.12.12	20:00:00	1.06415	1.06446	1.06347	1.06400	3043	1603516000	7
2016.12.12	20:30:00	1.06400	1.06434	1.06342	1.06384	1985	1029356000	7
2016.12.12	21:00:00	1.06385	1.06440	1.06352	1.06360	1639	830363000	7
2016.12.12	21:30:00	1.06360	1.06378	1.06287	1.06295	1471	728325000	7
2016.12.12	22:00:00	1.06293	1.06352	1.06256	1.06339	1327	707002000	7
2016.12.12	22:30:00	1.06340	1.06384	1.06328	1.06337	1392	874119000	7
2016.12.12	23:00:00	1.06337	1.06374	1.06315	1.06344	1015	647634000	7
2016.12.12	23:30:00	1.06344	1.06366	1.06316	1.06336	770	437465000	7
2016.12.13	00:00:00	1.06333	1.06395	1.06324	1.06383	657	331257000	0
2016.12.13	00:30:00	1.06383	1.06408	1.06332	1.06388	1444	730217000	7
2016.12.13	01:00:00	1.06392	1.06409	1.06356	1.06400	1516	1258361000	7
2016.12.13	01:30:00	1.06398	1.06448	1.06379	1.06413	2926	2157219000	7
2016.12.13	02:00:00	1.06413	1.06499	1.06377	1.06416	2801	2160105000	7
2016.12.13	02:30:00	1.06417	1.06443	1.06382	1.06393	1784	1643551000	7
2016.12.13	03:00:00	1.06393	1.06414	1.06326	1.06331	2463	2232919000	7
2016.12.13	03:30:00	1.06331	1.06351	1.06294	1.06330	1902	1569928000	7
2016.12.13	04:00:00	1.06331	1.06350	1.06293	1.06306	2225	1990072000	7
2016.12.13	04:30:00	1.06307	1.06334	1.06284	1.06317	1352	1212141000	7
2016.12.13	05:00:00	1.06317	1.06348	1.06308	1.06331	1436	1237657000	7
2016.12.13	05:30:00	1.06332	1.06360	1.06326	1.06333	1192	1183427000	7
2016.12.13	06:00:00	1.06333	1.06359	1.06304	1.06352	1003	830771000	7
2016.12.13	06:30:00	1.06352	1.06352	1.06303	1.06337	909	854973000	7
2016.12.13	07:00:00	1.06338	1.06357	1.06327	1.06332	860	833452000	7
2016.12.13	07:30:00	1.06331	1.06351	1.06285	1.06331	1412	1241018000	7
2016.12.13	08:00:00	1.06332	1.06360	1.06302	1.06346	1139	909794000	7
2016.12.13	08:30:00	1.06346	1.06427	1.06317	1.06418	1051	867438000	7
2016.12.13	09:00:00	1.06416	1.06494	1.06371	1.06386	2458	1825924000	7
2016.12.13	09:30:00	1.06386	1.06475	1.06326	1.06430	2797	1790587000	7
2016.12.13	10:00:00	1.06428	1.06431	1.06190	1.06209	4310	2564885000	7
2016.12.13	10:30:00	1.06208	1.06248	1.06133	1.06246	3388	2059728000	7
2016.12.13	11:00:00	1.06246	1.06247	1.06138	1.06161	3185	1695430000	7
2016.12.13	11:30:00	1.06165	1.06249	1.06123	1.06175	3367	1893519000	7
2016.12.13	12:00:00	1.06174	1.06235	1.06108	1.06117	2968	1767553000	7
2016.12.13	12:30:00	1.06115	1.06149	1.06056	1.06147	2485	1452811000	7
2016.12.13	13:00:00	1.06147	1.06149	1.06067	1.06081	2198	1149029000	7
2016.12.13	13:30:00	1.06081	1.06100	1.06034	1.06071	2461	1382626000	7
2016.12.13	14:00:00	1.06070	1.06182	1.06049	1.06092	2958	1740715000	7
2016.12.13	14:30:00	1.06092	1.06143	1.06050	1.06052	2579	1411425000	7
2016.12.13	15:00:00	1.06053	1.06208	1.06048	1.06205	3476	2043175000	7
2016.12.13	15:30:00	1.06209	1.06351	1.06192	1.06267	3897	2579784000	7
2016.12.13	16:00:00	1.06268	1.06275	1.06129	1.06158	3295	1858039000	7
2016.12.13	16:30:00	1.06159	1.06404	1.06158	1.06400	5008	3553816000	7
2016.12.13	17:00:00	1.06400	1.06537	1.06288	1.06363	5358	4104265000	7
2016.12.13	17:30:00	1.06358	1.06438	1.06339	1.06389	3768	2842743000	7
2016.12.13	18:00:00	1.06391	1.06667	1.06374	1.06492	4806	3546518000	7
2016.12.13	18:30:00	1.06491	1.06542	1.06338	1.06338	2842	1942874000	7
2016.12.13	19:00:00	1.06339	1.06377	1.06189	1.06248	2784	1948619000	7
2016.12.13	19:30:00	1.06248	1.06282	1.06211	1.06239	1788	1513655000	7
2016.12.13	20:00:00	1.06239	1.06301	1.06226	1.06249	1947	1438406000	7
2016.12.13	20:30:00	1.06249	1.06259	1.06191	1.06192	1617	1281834000	7
2016.12.13	21:00:00	1.06192	1.06237	1.06157	1.06177	1350	1149541000	7
2016.12.13	21:30:00	1.06176	1.06224	1.06141	1.06213	1305	1085377000	7
2016.12.13	22:00:00	1.06217	1.06298	1.06202	1.06247	1379	1149839000	7
2016.12.13	22:30:00	1.06247	1.06277	1.06201	1.06201	1225	1048670000	7
2016.12.13	23:00:00	1.06202	1.06237	1.06159	1.06214	1432	1130441000	7
2016.12.13	23:30:00	1.06214	1.06287	1.06213	1.06244	887	627271000	7
2016.12.14	00:00:00	1.06233	1.06290	1.06203	1.06249	529	387793000	0
2016.12.14	00:30:00	1.06250	1.06292	1.06204	1.06244	1019	596229000	7
2016.12.14	01:00:00	1.06244	1.06329	1.06215	1.06237	3430	2988980000	7
2016.12.14	01:30:00	1.06236	1.06408	1.06236	1.06272	2409	2222783000	7
2016.12.14	02:00:00	1.06273	1.06364	1.06256	1.06351	1469	1346132000	7
2016.12.14	02:30:00	1.06349	1.06372	1.06295	1.06314	1196	1158211000	7
2016.12.14	03:00:00	1.06314	1.06341	1.06267	1.06298	1408	1449505000	7
2016.12.14	03:30:00	1.06298	1.06371	1.06295	1.06332	1019	850303000	7
2016.12.14	04:00:00	1.06333	1.06400	1.06316	1.06371	940	905571000	7
2016.12.14	04:30:00	1.06371	1.06372	1.06347	1.06357	694	619250000	7
2016.12.14	05:00:00	1.06355	1.06355	1.06317	1.06352	916	720109000	7
2016.12.14	05:30:00	1.06351	1.06358	1.06331	1.06352	631	588823000	7
2016.12.14	06:00:00	1.06352	1.06365	1.06348	1.06354	638	642400000	7
2016.12.14	06:30:00	1.06354	1.06381	1.06316	1.06358	1012	1075360000	7
2016.12.14	07:00:00	1.06357	1.06379	1.06341	1.06363	756	790002000	7
2016.12.14	07:30:00	1.06361	1.06449	1.06360	1.06437	1012	974390000	7
2016.12.14	08:00:00	1.06437	1.06468	1.06413	1.06463	1036	853353000	7
2016.12.14	08:30:00	1.06464	1.06524	1.06436	1.06469	1318	1289922000	7
2016.12.14	09:00:00	1.06469	1.06573	1.06460	1.06565	2029	1902213000	7
2016.12.14	09:30:00	1.06565	1.06645	1.06488	1.06490	2561	1986479000	7
2016.12.14	10:00:00	1.06492	1.06513	1.06242	1.06261	3686	2929391000	7
2016.12.14	10:30:00	1.06261	1.06264	1.06118	1.06256	3919	3251592000	7
2016.12.14	11:00:00	1.06256	1.06263	1.06177	1.06222	2924	2084653000	7
2016.12.14	11:30:00	1.06224	1.06293	1.06194	1.06257	2507	1929084000	7
2016.12.14	12:00:00	1.06257	1.06369	1.06249	1.06286	2893	2018203000	7
2016.12.14	12:30:00	1.06286	1.06419	1.06282	1.06408	2623	1706620000	7
2016.12.14	13:00:00	1.06408	1.06434	1.06358	1.06393	2065	1405081000	7
2016.12.14	13:30:00	1.06393	1.06498	1.06345	1.06483	2656	1925894000	7
2016.12.14	14:00:00	1.06482	1.06522	1.06415	1.06439	2446	1700458000	7
2016.12.14	14:30:00	1.06440	1.06554	1.06396	1.06413	2985	2250555000	7
2016.12.14	15:00:00	1.06414	1.06491	1.06401	1.06442	2582	1946876000	7
2016.12.14	15:30:00	1.06460	1.06560	1.06370	1.06396	4515	3375378000	7
2016.12.14	16:00:00	1.06396	1.06503	1.06322	1.06374	3338	2444862000	7
2016.12.14	16:30:00	1.06374	1.06450	1.06361	1.06395	3075	2178829000	7
2016.12.14	17:00:00	1.06396	1.06589	1.06383	1.06578	3536	2294425000	7
2016.12.14	17:30:00	1.06575	1.06614	1.06489	1.06493	3787	2981480000	7
2016.12.14	18:00:00	1.06498	1.06615	1.06490	1.06532	3681	2791604000	7
2016.12.14	18:30:00	1.06535	1.06593	1.06519	1.06546	2413	1567593000	7
2016.12.14	19:00:00	1.06547	1.06573	1.06500	1.06564	2025	1549420000	7
2016.12.14	19:30:00	1.06564	1.06698	1.06507	1.06549	2328	1700588000	7
2016.12.14	20:00:00	1.06548	1.06570	1.06435	1.06470	2276	1980972000	7
2016.12.14	20:30:00	1.06470	1.06536	1.06361	1.06460	3776	3193430000	7
2016.12.14	21:00:00	1.06465	1.06465	1.05578	1.05846	10250	6811822000	7
2016.12.14	21:30:00	1.05845	1.05923	1.05557	1.05577	8044	6249372000	7
2016.12.14	22:00:00	1.05576	1.05617	1.05292	1.05294	7406	5668287000	7
2016.12.14	22:30:00	1.05295	1.05351	1.04955	1.05270	7595	5857100000	7
2016.12.14	23:00:00	1.05265	1.05352	1.05186	1.05274	2753	2000378000	7
2016.12.14	23:30:00	1.05273	1.05398	1.05273	1.05340	2328	1986371000	7
2016.12.15	00:00:00	1.05308	1.05389	1.05263	1.05325	1057	851185000	0
2016.12.15	00:30:00	1.05325	1.05356	1.05265	1.05271	1242	706324000	7
2016.12.15	01:00:00	1.05270	1.05271	1.05057	1.05092	2457	1486207000	7
2016.12.15	01:30:00	1.05093	1.05175	1.05072	1.05118	2045	1406907000	7
2016.12.15	02:00:00	1.05116	1.05157	1.04695	1.04723	4581	2942721000	7
2016.12.15	02:30:00	1.04723	1.04890	1.04680	1.04857	2859	1870940000	7
2016.12.15	03:00:00	1.04865	1.05001	1.04736	1.04981	3720	2847814000	7
2016.12.15	03:30:00	1.04981	1.05152	1.04907	1.05141	2463	1775216000	7
2016.12.15	04:00:00	1.05141	1.05224	1.05085	1.05190	3032	2467320000	7
2016.12.15	04:30:00	1.05190	1.05225	1.05134	1.05185	2350	2029181000	7
2016.12.15	05:00:00	1.05184	1.05184	1.05078	1.05106	1771	1616870000	7
2016.12.15	05:30:00	1.05101	1.05143	1.05056	1.05127	1962	1773336000	7
2016.12.15	06:00:00	1.05130	1.05197	1.05103	1.05143	2013	1604943000	7
2016.12.15	06:30:00	1.05143	1.05156	1.05102	1.05123	1926	1907629000	7
2016.12.15	07:00:00	1.05124	1.05138	1.05069	1.05085	1487	1732110000	7
2016.12.15	07:30:00	1.05084	1.05096	1.05028	1.05061	1760	1737761000	7
2016.12.15	08:00:00	1.05066	1.05136	1.05027	1.05048	2151	2020634000	7
2016.12.15	08:30:00	1.05048	1.05048	1.04844	1.04873	2488	2031747000	7
2016.12.15	09:00:00	1.04874	1.04957	1.04773	1.04918	4560	3764885000	7
2016.12.15	09:30:00	1.04918	1.04919	1.04694	1.04864	4474	3186088000	7
2016.12.15	10:00:00	1.04865	1.04942	1.04747	1.04802	5339	3849858000	7
2016.12.15	10:30:00	1.04802	1.05089	1.04764	1.05089	5165	3673719000	7
2016.12.15	11:00:00	1.05089	1.05089	1.04898	1.05020	4149	2945031000	7
2016.12.15	11:30:00	1.05018	1.05080	1.04948	1.05002	3629	2600441000	7
2016.12.15	12:00:00	1.05001	1.05002	1.04805	1.04822	3970	2737591000	7
2016.12.15	12:30:00	1.04821	1.04826	1.04723	1.04751	4317	3106580000	7
2016.12.15	13:00:00	1.04751	1.04831	1.04301	1.04372	6297	4193538000	7
2016.12.15	13:30:00	1.04371	1.04393	1.04094	1.04111	6665	4271530000	7
2016.12.15	14:00:00	1.04111	1.04367	1.04048	1.04352	6046	3625784000	7
2016.12.15	14:30:00	1.04354	1.04354	1.04121	1.04123	4493	2776228000	7
2016.12.15	15:00:00	1.04123	1.04254	1.03950	1.04203	6679	4131859000	7
2016.12.15	15:30:00	1.04202	1.04364	1.04132	1.04364	6543	4357227000	7
2016.12.15	16:00:00	1.04364	1.04481	1.04274	1.04420	5550	3345328000	7
2016.12.15	16:30:00	1.04420	1.04470	1.04263	1.04270	6855	4044531000	7
2016.12.15	17:00:00	1.04270	1.04270	1.04010	1.04181	6288	4254032000	7
2016.12.15	17:30:00	1.04180	1.04307	1.04123	1.04147	5573	3489629000	7
2016.12.15	18:00:00	1.04147	1.04177	1.03935	1.03982	5574	3580709000	7
2016.12.15	18:30:00	1.03984	1.04020	1.03660	1.03736	5739	3783339000	7
2016.12.15	19:00:00	1.03735	1.03940	1.03734	1.03926	3900	3530072000	7
2016.12.15	19:30:00	1.03927	1.04166	1.03895	1.04133	3824	3153717000	7
2016.12.15	20:00:00	1.04130	1.04184	1.04047	1.04120	2663	1918068000	7
2016.12.15	20:30:00	1.04120	1.04219	1.04059	1.04213	2794	2235015000	7
2016.12.15	21:00:00	1.04213	1.04257	1.04145	1.04227	2958	2411613000	7
2016.12.15	21:30:00	1.04227	1.04309	1.04205	1.04256	2587	2024148000	7
2016.12.15	22:00:00	1.04256	1.04257	1.04053	1.04105	2279	2033566000	7
2016.12.15	22:30:00	1.04106	1.04212	1.04092	1.04132	2220	2087607000	7
2016.12.15	23:00:00	1.04128	1.04176	1.04100	1.04109	1646	1403533000	7
2016.12.15	23:30:00	1.04109	1.04190	1.04107	1.04126	2574	2373007000	7
2016.12.16	00:00:00	1.04107	1.04187	1.04102	1.04180	572	462643000	0
2016.12.16	00:30:00	1.04177	1.04199	1.04137	1.04198	641	458335000	8
2016.12.16	01:00:00	1.04197	1.04218	1.04170	1.04185	2399	1845609000	7
2016.12.16	01:30:00	1.04185	1.04192	1.04156	1.04162	2503	2172853000	7
2016.12.16	02:00:00	1.04163	1.04169	1.04053	1.04119	2050	1528193000	7
2016.12.16	02:30:00	1.04119	1.04300	1.04106	1.04234	2640	2007034000	7
2016.12.16	03:00:00	1.04234	1.04244	1.04145	1.04178	1772	1525596000	7
2016.12.16	03:30:00	1.04178	1.04271	1.04175	1.04188	1846	1438181000	7
2016.12.16	04:00:00	1.04188	1.04285	1.04186	1.04281	1748	1340253000	7
2016.12.16	04:30:00	1.04281	1.04319	1.04246	1.04293	1496	1180742000	7
2016.12.16	05:00:00	1.04293	1.04335	1.04281	1.04312	1401	1078658000	7
2016.12.16	05:30:00	1.04312	1.04336	1.04284	1.04299	1335	897981000	7
2016.12.16	06:00:00	1.04300	1.04348	1.04292	1.04339	1221	1135045000	7
2016.12.16	06:30:00	1.04338	1.04341	1.04274	1.04287	1229	959852000	7
2016.12.16	07:00:00	1.04287	1.04295	1.04249	1.04250	908	826442000	7
2016.12.16	07:30:00	1.04250	1.04382	1.04250	1.04329	1710	1282006000	7
2016.12.16	08:00:00	1.04329	1.04464	1.04329	1.04443	2345	1883587000	7
2016.12.16	08:30:00	1.04443	1.04478	1.04368	1.04424	1833	1448791000	7
2016.12.16	09:00:00	1.04425	1.04456	1.04363	1.04393	2549	1840618000	7
2016.12.16	09:30:00	1.04392	1.04549	1.04383	1.04511	3533	2707610000	7
2016.12.16	10:00:00	1.04509	1.04533	1.04328	1.04393	4738	3799286000	7
2016.12.16	10:30:00	1.04393	1.04407	1.04308	1.04339	2999	2051874000	7
2016.12.16	11:00:00	1.04341	1.04393	1.04272	1.04352	3123	2145682000	7
2016.12.16	11:30:00	1.04351	1.04656	1.04338	1.04628	4005	2730853000	7
2016.12.16	12:00:00	1.04634	1.04720	1.04546	1.04584	4311	2941550000	7
2016.12.16	12:30:00	1.04589	1.04663	1.04480	1.04530	3579	2475538000	7
2016.12.16	13:00:00	1.04531	1.04587	1.04478	1.04488	2805	1875678000	7
2016.12.16	13:30:00	1.04485	1.04491	1.04399	1.04479	3004	2014362000	7
2016.12.16	14:00:00	1.04478	1.04589	1.04467	1.04562	2819	2184363000	7
2016.12.16	14:30:00	1.04562	1.04690	1.04340	1.04352	3665	2654816000	7
2016.12.16	15:00:00	1.04352	1.04426	1.04308	1.04318	3689	2811902000	7
2016.12.16	15:30:00	1.04323	1.04575	1.04323	1.04451	3955	3136819000	7
2016.12.16	16:00:00	1.04451	1.04454	1.04118	1.04137	4076	2942565000	7
2016.12.16	16:30:00	1.04139	1.04286	1.04088	1.04257	4525	3037039000	7
2016.12.16	17:00:00	1.04255	1.04366	1.04197	1.04206	3704	2562211000	7
2016.12.16	17:30:00	1.04208	1.04216	1.04003	1.04096	4718	3127079000	7
2016.12.16	18:00:00	1.04097	1.04591	1.04086	1.04493	6487	4283939000	7
2016.12.16	18:30:00	1.04494	1.04738	1.04323	1.04531	6227	4285577000	7
2016.12.16	19:00:00	1.04533	1.04638	1.04517	1.04590	3536	2684967000	7
2016.12.16	19:30:00	1.04590	1.04660	1.04452	1.04453	3206	2232997000	7
2016.12.16	20:00:00	1.04451	1.04543	1.04427	1.04524	2526	1915369000	7
2016.12.16	20:30:00	1.04524	1.04525	1.04398	1.04468	2368	1823792000	7
2016.12.16	21:00:00	1.04470	1.04505	1.04341	1.04399	2346	1786524000	7
2016.12.16	21:30:00	1.04398	1.04425	1.04299	1.04333	2243	1818123000	7
2016.12.16	22:00:00	1.04332	1.04369	1.04291	1.04337	2223	2048675000	7
2016.12.16	22:30:00	1.04337	1.04428	1.04335	1.04419	2211	2154800000	7
2016.12.16	23:00:00	1.04416	1.04489	1.04412	1.04441	1344	1202782000	7
2016.12.16	23:30:00	1.04440	1.04524	1.04401	1.04401	1149	817058000	7
2016.12.19	00:00:00	1.04374	1.04474	1.04358	1.04424	525	446402000	0
2016.12.19	00:30:00	1.04418	1.04485	1.04408	1.04461	872	356264000	9
2016.12.19	01:00:00	1.04461	1.04566	1.04458	1.04489	2909	2640758000	7
2016.12.19	01:30:00	1.04492	1.04506	1.04459	1.04462	3462	3491495000	7
2016.12.19	02:00:00	1.04461	1.04589	1.04422	1.04567	1835	1573704000	7
2016.12.19	02:30:00	1.04566	1.04663	1.04549	1.04549	2115	1697504000	7
2016.12.19	03:00:00	1.04549	1.04647	1.04546	1.04612	1875	1528371000	7
2016.12.19	03:30:00	1.04612	1.04686	1.04583	1.04599	1926	1880695000	7
2016.12.19	04:00:00	1.04601	1.04669	1.04583	1.04588	1835	1631712000	7
2016.12.19	04:30:00	1.04588	1.04612	1.04551	1.04574	1657	1682342000	7
2016.12.19	05:00:00	1.04576	1.04577	1.04521	1.04549	1121	1140391000	7
2016.12.19	05:30:00	1.04549	1.04593	1.04541	1.04578	1236	1388470000	8
2016.12.19	06:00:00	1.04580	1.04606	1.04554	1.04569	1659	1706088000	7
2016.12.19	06:30:00	1.04570	1.04615	1.04554	1.04609	1255	1244499000	7
2016.12.19	07:00:00	1.04609	1.04633	1.04574	1.04595	1481	1352557000	7
2016.12.19	07:30:00	1.04594	1.04657	1.04569	1.04657	1469	1531842000	7
2016.12.19	08:00:00	1.04658	1.04678	1.04574	1.04584	1401	1377750000	7
2016.12.19	08:30:00	1.04585	1.04791	1.04574	1.04756	2102	1795885000	7
2016.12.19	09:00:00	1.04755	1.04763	1.04600	1.04647	3145	2651999000	7
2016.12.19	09:30:00	1.04647	1.04751	1.04621	1.04650	3101	2099203000	7
2016.12.19	10:00:00	1.04649	1.04673	1.04559	1.04589	3436	2444919000	7
2016.12.19	10:30:00	1.04589	1.04685	1.04572	1.04630	2640	1820076000	7
2016.12.19	11:00:00	1.04629	1.04700	1.04607	1.04638	3149	2311899000	7
2016.12.19	11:30:00	1.04638	1.04655	1.04475	1.04475	2726	2063756000	7
2016.12.19	12:00:00	1.04476	1.04495	1.04406	1.04482	2783	2279420000	7
2016.12.19	12:30:00	1.04482	1.04484	1.04368	1.04442	2736	2136188000	7
2016.12.19	13:00:00	1.04441	1.04451	1.04334	1.04366	3113	1984874000	7
2016.12.19	13:30:00	1.04367	1.04394	1.04238	1.04278	3434	2501248000	7
2016.12.19	14:00:00	1.04278	1.04341	1.04247	1.04274	2684	1963105000	7
2016.12.19	14:30:00	1.04275	1.04397	1.04266	1.04279	3173	2609930000	7
2016.12.19	15:00:00	1.04281	1.04348	1.04120	1.04146	4083	3053086000	7
2016.12.19	15:30:00	1.04147	1.04298	1.04111	1.04286	3342	2650892000	7
2016.12.19	16:00:00	1.04286	1.04342	1.04232	1.04301	3108	2513939000	7
2016.12.19	16:30:00	1.04293	1.04407	1.04260	1.04291	4335	3160788000	7
2016.12.19	17:00:00	1.04289	1.04515	1.04278	1.04500	4175	3169312000	7
2016.12.19	17:30:00	1.04500	1.04515	1.04305	1.04344	3651	2408327000	7
2016.12.19	18:00:00	1.04346	1.04502	1.04332	1.04489	4368	3115395000	7
2016.12.19	18:30:00	1.04491	1.04518	1.04410	1.04444	3555	2843846000	7
2016.12.19	19:00:00	1.04443	1.04461	1.04391	1.04418	2287	1850092000	7
2016.12.19	19:30:00	1.04417	1.04449	1.04382	1.04436	1893	1500353000	7
2016.12.19	20:00:00	1.04436	1.04505	1.04427	1.04473	2111	1547030000	7
2016.12.19	20:30:00	1.04474	1.04474	1.04134	1.04248	4438	3335421000	7
2016.12.19	21:00:00	1.04249	1.04282	1.04070	1.04072	2887	1967412000	7
2016.12.19	21:30:00	1.04074	1.04092	1.03945	1.04034	3195	3072685000	7
2016.12.19	22:00:00	1.04034	1.04066	1.03980	1.04012	2560	2248989000	7
2016.12.19	22:30:00	1.04012	1.04061	1.03994	1.03999	1865	1753931000	7
2016.12.19	23:00:00	1.04000	1.04008	1.03922	1.03965	1471	1455426000	7
2016.12.19	23:30:00	1.03964	1.04037	1.03960	1.04010	1017	1002204000	7
2016.12.20	00:00:00	1.03998	1.04025	1.03926	1.04002	883	573558000	0
2016.12.20	00:30:00	1.04001	1.04017	1.03964	1.04012	934	429526000	7
2016.12.20	01:00:00	1.04011	1.04056	1.03992	1.04023	2457	1371666000	7
2016.12.20	01:30:00	1.04021	1.04048	1.03981	1.04022	1872	1846125000	7
2016.12.20	02:00:00	1.04021	1.04028	1.03958	1.03978	1502	1347132000	7
2016.12.20	02:30:00	1.03979	1.04124	1.03977	1.04022	2131	1687652000	7
2016.12.20	03:00:00	1.04022	1.04073	1.03982	1.04026	2388	2288855000	7
2016.12.20	03:30:00	1.04026	1.04121	1.04021	1.04102	1723	1399443000	8
2016.12.20	04:00:00	1.04101	1.04175	1.04081	1.04081	2322	1787976000	7
2016.12.20	04:30:00	1.04080	1.04169	1.04053	1.04097	2558	2320968000	7
2016.12.20	05:00:00	1.04097	1.04138	1.04041	1.04120	1736	1234742000	7
2016.12.20	05:30:00	1.04121	1.04160	1.04067	1.04144	1670	1148984000	7
2016.12.20	06:00:00	1.04144	1.04148	1.04040	1.04041	1530	990434000	7
2016.12.20	06:30:00	1.04041	1.04056	1.03984	1.04019	2119	1820268000	7
2016.12.20	07:00:00	1.04019	1.04024	1.03922	1.03980	2007	1766176000	7
2016.12.20	07:30:00	1.03980	1.04013	1.03950	1.03964	1640	1613216000	7
2016.12.20	08:00:00	1.03964	1.03964	1.03804	1.03822	2629	2215759000	7
2016.12.20	08:30:00	1.03822	1.03839	1.03753	1.03839	2148	1984940000	7
2016.12.20	09:00:00	1.03838	1.03942	1.03803	1.03849	2782	2437853000	7
2016.12.20	09:30:00	1.03849	1.03939	1.03849	1.03912	2699	2159919000	7
2016.12.20	10:00:00	1.03913	1.03975	1.03794	1.03836	4303	3372066000	7
2016.12.20	10:30:00	1.03835	1.03873	1.03793	1.03852	2740	2372622000	7
2016.12.20	11:00:00	1.03852	1.03905	1.03833	1.03902	2562	1798918000	7
2016.12.20	11:30:00	1.03900	1.03901	1.03805	1.03831	2270	1801338000	7
2016.12.20	12:00:00	1.03831	1.03854	1.03752	1.03837	2785	2206340000	7
2016.12.20	12:30:00	1.03835	1.03912	1.03824	1.03891	2189	1696166000	7
2016.12.20	13:00:00	1.03891	1.03909	1.03771	1.03802	2844	2137278000	7
2016.12.20	13:30:00	1.03803	1.03829	1.03772	1.03785	2450	1867522000	7
2016.12.20	14:00:00	1.03784	1.03835	1.03614	1.03617	3494	2688107000	7
2016.12.20	14:30:00	1.03614	1.03650	1.03519	1.03556	4682	3210118000	7
2016.12.20	15:00:00	1.03555	1.03640	1.03538	1.03572	3959	2850685000	7
2016.12.20	15:30:00	1.03576	1.03700	1.03536	1.03693	3474	2800303000	7
2016.12.20	16:00:00	1.03693	1.03693	1.03597	1.03670	3220	2538518000	7
2016.12.20	16:30:00	1.03674	1.03785	1.03630	1.03711	3986	3324980000	7
2016.12.20	17:00:00	1.03711	1.03889	1.03663	1.03798	3877	3149178000	7
2016.12.20	17:30:00	1.03797	1.03890	1.03747	1.03762	3659	2832485000	7
2016.12.20	18:00:00	1.03763	1.03823	1.03710	1.03742	3233	2692940000	7
2016.12.20	18:30:00	1.03740	1.03958	1.03733	1.03897	3681	3512881000	7
2016.12.20	19:00:00	1.03894	1.03975	1.03887	1.03916	2507	2504994000	7
2016.12.20	19:30:00	1.03914	1.03994	1.03880	1.03971	2056	1942351000	7
2016.12.20	20:00:00	1.03972	1.04074	1.03918	1.03936	2281	2315365000	7
2016.12.20	20:30:00	1.03936	1.03989	1.03906	1.03937	1621	1659162000	7
2016.12.20	21:00:00	1.03938	1.03950	1.03894	1.03900	1398	1392015000	7
2016.12.20	21:30:00	1.03900	1.03942	1.03858	1.03883	1627	1664203000	7
2016.12.20	22:00:00	1.03881	1.03907	1.03859	1.03868	1414	1320884000	7
2016.12.20	22:30:00	1.03870	1.03923	1.03853	1.03892	1094	964897000	7
2016.12.20	23:00:00	1.03894	1.03917	1.03860	1.03875	1543	1764732000	7
2016.12.20	23:30:00	1.03874	1.03916	1.03865	1.03867	975	865655000	7
2016.12.21	00:00:00	1.03846	1.03910	1.03837	1.03888	649	394040000	0
2016.12.21	00:30:00	1.03888	1.03929	1.03885	1.03896	761	533470000	7
2016.12.21	01:00:00	1.03897	1.03978	1.03897	1.03934	1028	738747000	7
2016.12.21	01:30:00	1.03934	1.03946	1.03866	1.03903	1317	1069808000	7
2016.12.21	02:00:00	1.03904	1.04019	1.03893	1.03901	1770	1528562000	7
2016.12.21	02:30:00	1.03900	1.03962	1.03896	1.03901	1141	877152000	7
2016.12.21	03:00:00	1.03900	1.03926	1.03819	1.03901	1760	1461489000	7
2016.12.21	03:30:00	1.03902	1.03971	1.03863	1.03959	1946	1668042000	7
2016.12.21	04:00:00	1.03958	1.04187	1.03952	1.04136	2847	2481762000	7
2016.12.21	04:30:00	1.04132	1.04152	1.04053	1.04091	2340	1941572000	7
2016.12.21	05:00:00	1.04091	1.04130	1.04062	1.04114	2203	1905289000	7
2016.12.21	05:30:00	1.04115	1.04141	1.04076	1.04095	1433	1322479000	7
2016.12.21	06:00:00	1.04095	1.04128	1.04077	1.04110	1343	1405660000	7
2016.12.21	06:30:00	1.04110	1.04153	1.04097	1.04121	1688	1564961000	7
2016.12.21	07:00:00	1.04122	1.04123	1.04062	1.04108	1152	1130840000	7
2016.12.21	07:30:00	1.04108	1.04145	1.04018	1.04036	1308	1265545000	7
2016.12.21	08:00:00	1.04039	1.04073	1.04009	1.04048	1253	1255293000	7
2016.12.21	08:30:00	1.04049	1.04169	1.04040	1.04130	1484	1356605000	7
2016.12.21	09:00:00	1.04127	1.04148	1.04069	1.04097	2322	2377497000	7
2016.12.21	09:30:00	1.04096	1.04123	1.04056	1.04068	2332	2271780000	7
2016.12.21	10:00:00	1.04068	1.04090	1.03938	1.04044	3355	2938798000	7
2016.12.21	10:30:00	1.04044	1.04053	1.03957	1.04008	3054	2549639000	7
2016.12.21	11:00:00	1.04010	1.04055	1.03954	1.04002	2659	1956091000	7
2016.12.21	11:30:00	1.04000	1.04043	1.03959	1.03978	2850	2272657000	7
2016.12.21	12:00:00	1.03978	1.04004	1.03881	1.03995	2705	2164260000	7
2016.12.21	12:30:00	1.03995	1.04082	1.03959	1.04081	2954	2335276000	7
2016.12.21	13:00:00	1.04080	1.04104	1.04033	1.04070	2357	1849232000	7
