<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.11.07	18:30:00	1.37306	1.37466	1.37265	1.37465	2209	0	7
2011.11.07	19:00:00	1.37459	1.37494	1.37361	1.37485	1882	0	6
2011.11.07	19:30:00	1.37484	1.37750	1.37412	1.37618	1690	0	6
2011.11.07	20:00:00	1.37619	1.37703	1.37597	1.37623	1944	0	13
2011.11.07	20:30:00	1.37625	1.37720	1.37520	1.37720	1673	0	12
2011.11.07	21:00:00	1.37727	1.37840	1.37657	1.37662	1453	0	12
2011.11.07	21:30:00	1.37664	1.37829	1.37659	1.37802	1577	0	12
2011.11.07	22:00:00	1.37801	1.37810	1.37633	1.37709	1198	0	12
2011.11.07	22:30:00	1.37708	1.37774	1.37672	1.37758	1211	0	12
2011.11.07	23:00:00	1.37752	1.37755	1.37653	1.37668	1145	0	18
2011.11.07	23:30:00	1.37668	1.37690	1.37633	1.37643	854	0	14
2011.11.08	00:00:00	1.37647	1.37666	1.37587	1.37587	1264	0	12
2011.11.08	00:30:00	1.37588	1.37651	1.37517	1.37586	1309	0	12
2011.11.08	01:00:00	1.37586	1.37634	1.37547	1.37566	1340	0	12
2011.11.08	01:30:00	1.37564	1.37567	1.37381	1.37530	1398	0	13
2011.11.08	02:00:00	1.37530	1.37582	1.37495	1.37554	1205	0	13
2011.11.08	02:30:00	1.37555	1.37588	1.37466	1.37575	1196	0	12
2011.11.08	03:00:00	1.37576	1.37602	1.37484	1.37560	1239	0	12
2011.11.08	03:30:00	1.37562	1.37667	1.37536	1.37573	1060	0	12
2011.11.08	04:00:00	1.37574	1.37725	1.37573	1.37691	1045	0	12
2011.11.08	04:30:00	1.37690	1.37736	1.37568	1.37573	1180	0	12
2011.11.08	05:00:00	1.37574	1.37575	1.37462	1.37478	1146	0	12
2011.11.08	05:30:00	1.37479	1.37494	1.37410	1.37467	1145	0	12
2011.11.08	06:00:00	1.37470	1.37532	1.37414	1.37470	1598	0	5
2011.11.08	06:30:00	1.37469	1.37512	1.37399	1.37474	1480	0	6
2011.11.08	07:00:00	1.37475	1.37478	1.37358	1.37432	1689	0	6
2011.11.08	07:30:00	1.37435	1.37532	1.37424	1.37516	1630	0	7
2011.11.08	08:00:00	1.37518	1.37639	1.37454	1.37515	2123	0	8
2011.11.08	08:30:00	1.37516	1.37541	1.37297	1.37313	2505	0	8
2011.11.08	09:00:00	1.37317	1.37711	1.37242	1.37629	2964	0	7
2011.11.08	09:30:00	1.37630	1.37825	1.37596	1.37690	2850	0	6
2011.11.08	10:00:00	1.37692	1.37923	1.37687	1.37856	2896	0	7
2011.11.08	10:30:00	1.37857	1.37877	1.37633	1.37639	2579	0	6
2011.11.08	11:00:00	1.37637	1.37847	1.37605	1.37823	2475	0	7
2011.11.08	11:30:00	1.37828	1.37846	1.37689	1.37814	2649	0	7
2011.11.08	12:00:00	1.37812	1.37818	1.37589	1.37626	2198	0	7
2011.11.08	12:30:00	1.37625	1.37782	1.37566	1.37612	2325	0	8
2011.11.08	13:00:00	1.37611	1.37730	1.37576	1.37709	2277	0	7
2011.11.08	13:30:00	1.37710	1.38015	1.37698	1.37904	2802	0	7
2011.11.08	14:00:00	1.37903	1.38024	1.37839	1.37851	2298	0	7
2011.11.08	14:30:00	1.37851	1.38006	1.37758	1.37897	2463	0	7
2011.11.08	15:00:00	1.37897	1.38223	1.37869	1.38103	2986	0	8
2011.11.08	15:30:00	1.38105	1.38329	1.38070	1.38329	3049	0	7
2011.11.08	16:00:00	1.38334	1.38429	1.37739	1.37819	3374	0	9
2011.11.08	16:30:00	1.37818	1.38101	1.37749	1.38068	3352	0	8
2011.11.08	17:00:00	1.38068	1.38072	1.37753	1.37839	3191	0	7
2011.11.08	17:30:00	1.37841	1.37931	1.37774	1.37841	2695	0	7
2011.11.08	18:00:00	1.37841	1.37993	1.37784	1.37913	2415	0	7
2011.11.08	18:30:00	1.37915	1.37954	1.37812	1.37814	1860	0	7
2011.11.08	19:00:00	1.37815	1.37868	1.37660	1.37861	2110	0	7
2011.11.08	19:30:00	1.37862	1.38464	1.37805	1.38346	2582	0	8
2011.11.08	20:00:00	1.38346	1.38384	1.38114	1.38372	2191	0	14
2011.11.08	20:30:00	1.38375	1.38452	1.38309	1.38419	1935	0	18
2011.11.08	21:00:00	1.38421	1.38426	1.38264	1.38356	1571	0	18
2011.11.08	21:30:00	1.38358	1.38442	1.38285	1.38362	1626	0	16
2011.11.08	22:00:00	1.38360	1.38435	1.38321	1.38335	859	0	18
2011.11.08	22:30:00	1.38335	1.38375	1.38318	1.38326	846	0	18
2011.11.08	23:00:00	1.38325	1.38374	1.38260	1.38286	813	0	18
2011.11.08	23:30:00	1.38287	1.38333	1.38268	1.38287	771	0	12
2011.11.09	00:00:00	1.38283	1.38300	1.38239	1.38256	786	0	12
2011.11.09	00:30:00	1.38257	1.38332	1.38241	1.38242	907	0	12
2011.11.09	01:00:00	1.38242	1.38297	1.38149	1.38213	1353	0	12
2011.11.09	01:30:00	1.38213	1.38370	1.38210	1.38358	1054	0	12
2011.11.09	02:00:00	1.38357	1.38580	1.38326	1.38522	1490	0	14
2011.11.09	02:30:00	1.38518	1.38530	1.38348	1.38382	1805	0	18
2011.11.09	03:00:00	1.38384	1.38431	1.38327	1.38373	1180	0	18
2011.11.09	03:30:00	1.38375	1.38390	1.38335	1.38355	772	0	18
2011.11.09	04:00:00	1.38356	1.38388	1.38283	1.38348	1263	0	14
2011.11.09	04:30:00	1.38347	1.38360	1.38276	1.38314	1191	0	14
2011.11.09	05:00:00	1.38316	1.38372	1.38307	1.38357	1019	0	13
2011.11.09	05:30:00	1.38355	1.38361	1.38232	1.38253	1112	0	12
2011.11.09	06:00:00	1.38256	1.38292	1.38181	1.38245	1339	0	7
2011.11.09	06:30:00	1.38246	1.38373	1.38236	1.38367	1540	0	7
2011.11.09	07:00:00	1.38368	1.38376	1.38151	1.38196	1709	0	8
2011.11.09	07:30:00	1.38193	1.38286	1.38163	1.38174	1715	0	7
2011.11.09	08:00:00	1.38174	1.38247	1.37933	1.38033	2841	0	8
2011.11.09	08:30:00	1.38033	1.38047	1.37828	1.37917	2500	0	7
2011.11.09	09:00:00	1.37918	1.37925	1.37758	1.37870	2855	0	7
2011.11.09	09:30:00	1.37870	1.38078	1.37832	1.38011	2831	0	7
2011.11.09	10:00:00	1.38016	1.38018	1.37298	1.37422	3577	0	7
2011.11.09	10:30:00	1.37424	1.37458	1.36954	1.37070	3262	0	8
2011.11.09	11:00:00	1.37068	1.37141	1.36668	1.36775	3440	0	8
2011.11.09	11:30:00	1.36771	1.36896	1.36578	1.36806	3248	0	7
2011.11.09	12:00:00	1.36807	1.36812	1.36266	1.36348	3253	0	7
2011.11.09	12:30:00	1.36350	1.36451	1.36299	1.36354	3064	0	7
2011.11.09	13:00:00	1.36353	1.36463	1.36222	1.36307	3026	0	8
2011.11.09	13:30:00	1.36306	1.36636	1.36175	1.36548	3047	0	8
2011.11.09	14:00:00	1.36548	1.36576	1.36159	1.36169	2730	0	8
2011.11.09	14:30:00	1.35993	1.36188	1.35799	1.36126	4562	0	11
2011.11.09	15:00:00	1.36125	1.36225	1.35932	1.36035	3018	0	8
2011.11.09	15:30:00	1.36031	1.36064	1.35532	1.35635	3697	0	7
2011.11.09	16:00:00	1.35629	1.35880	1.35616	1.35634	3382	0	8
2011.11.09	16:30:00	1.35634	1.35956	1.35542	1.35855	3372	0	7
2011.11.09	17:00:00	1.35855	1.36078	1.35725	1.35940	3094	0	7
2011.11.09	17:30:00	1.35939	1.36071	1.35883	1.35948	2978	0	7
2011.11.09	18:00:00	1.35949	1.36031	1.35824	1.35830	2777	0	8
2011.11.09	18:30:00	1.35827	1.36058	1.35827	1.36056	2542	0	7
2011.11.09	19:00:00	1.36053	1.36059	1.35762	1.35842	2476	0	8
2011.11.09	19:30:00	1.35842	1.35842	1.35513	1.35617	2558	0	7
2011.11.09	20:00:00	1.35616	1.35623	1.35281	1.35414	2636	0	13
2011.11.09	20:30:00	1.35412	1.35479	1.35231	1.35397	2546	0	13
2011.11.09	21:00:00	1.35395	1.35593	1.35351	1.35474	2211	0	13
2011.11.09	21:30:00	1.35471	1.35584	1.35395	1.35531	2323	0	13
2011.11.09	22:00:00	1.35529	1.35569	1.35399	1.35498	1444	0	12
2011.11.09	22:30:00	1.35500	1.35503	1.35408	1.35412	1321	0	13
2011.11.09	23:00:00	1.35413	1.35448	1.35336	1.35405	1009	0	19
2011.11.09	23:30:00	1.35404	1.35406	1.35218	1.35227	1214	0	13
2011.11.10	00:00:00	1.35238	1.35360	1.35216	1.35234	1327	0	18
2011.11.10	00:30:00	1.35233	1.35302	1.35221	1.35252	1207	0	18
2011.11.10	01:00:00	1.35253	1.35326	1.35137	1.35183	1750	0	18
2011.11.10	01:30:00	1.35184	1.35342	1.35138	1.35306	1820	0	18
2011.11.10	02:00:00	1.35306	1.35363	1.35270	1.35340	1381	0	13
2011.11.10	02:30:00	1.35340	1.35488	1.35328	1.35441	1333	0	12
2011.11.10	03:00:00	1.35442	1.35481	1.35343	1.35481	1085	0	12
2011.11.10	03:30:00	1.35480	1.35480	1.35371	1.35387	1069	0	12
2011.11.10	04:00:00	1.35387	1.35467	1.35387	1.35447	1133	0	12
2011.11.10	04:30:00	1.35449	1.35460	1.35316	1.35365	1424	0	13
2011.11.10	05:00:00	1.35365	1.35390	1.35316	1.35331	1164	0	13
2011.11.10	05:30:00	1.35331	1.35396	1.35317	1.35372	1176	0	12
2011.11.10	06:00:00	1.35372	1.35581	1.35372	1.35513	1710	0	5
2011.11.10	06:30:00	1.35511	1.35511	1.35376	1.35444	1877	0	6
2011.11.10	07:00:00	1.35441	1.35480	1.35253	1.35373	1822	0	5
2011.11.10	07:30:00	1.35371	1.35382	1.35043	1.35049	1996	0	8
2011.11.10	08:00:00	1.35050	1.35148	1.34837	1.35080	2824	0	8
2011.11.10	08:30:00	1.35081	1.35256	1.34881	1.34963	2647	0	9
2011.11.10	09:00:00	1.34967	1.35517	1.34960	1.35401	3123	0	9
2011.11.10	09:30:00	1.35402	1.35807	1.35239	1.35729	3158	0	9
2011.11.10	10:00:00	1.35728	1.35781	1.35575	1.35720	3243	0	7
2011.11.10	10:30:00	1.35721	1.36175	1.35640	1.36025	3396	0	8
2011.11.10	11:00:00	1.36030	1.36287	1.35858	1.35908	3338	0	8
2011.11.10	11:30:00	1.35907	1.35970	1.35555	1.35828	3188	0	8
2011.11.10	12:00:00	1.35827	1.35887	1.35645	1.35784	2896	0	8
2011.11.10	12:30:00	1.35785	1.35960	1.35688	1.35946	2853	0	8
2011.11.10	13:00:00	1.35950	1.36251	1.35950	1.36064	3133	0	7
2011.11.10	13:30:00	1.36065	1.36438	1.36013	1.36316	3095	0	8
2011.11.10	14:00:00	1.36316	1.36393	1.36092	1.36326	2814	0	7
2011.11.10	14:30:00	1.36324	1.36518	1.36216	1.36427	3043	0	7
2011.11.10	15:00:00	1.36429	1.36436	1.36138	1.36247	2917	0	7
2011.11.10	15:30:00	1.36251	1.36274	1.35759	1.35784	3393	0	7
2011.11.10	16:00:00	1.35785	1.35913	1.35626	1.35650	3425	0	7
2011.11.10	16:30:00	1.35652	1.35890	1.35502	1.35870	3349	0	10
2011.11.10	17:00:00	1.35871	1.35920	1.35664	1.35680	3025	0	8
2011.11.10	17:30:00	1.35680	1.36241	1.35632	1.35993	3250	0	7
2011.11.10	18:00:00	1.35991	1.36163	1.35834	1.36022	2907	0	8
2011.11.10	18:30:00	1.36020	1.36140	1.35974	1.36120	2254	0	7
2011.11.10	19:00:00	1.36122	1.36326	1.36122	1.36234	2459	0	8
2011.11.10	19:30:00	1.36227	1.36341	1.36126	1.36176	2346	0	6
2011.11.10	20:00:00	1.36180	1.36222	1.35965	1.35981	1972	0	12
2011.11.10	20:30:00	1.35983	1.36005	1.35795	1.35808	1952	0	13
2011.11.10	21:00:00	1.35807	1.36030	1.35766	1.36010	1878	0	12
2011.11.10	21:30:00	1.36009	1.36030	1.35943	1.36020	1856	0	14
2011.11.10	22:00:00	1.36018	1.36085	1.36009	1.36075	990	0	13
2011.11.10	22:30:00	1.36076	1.36123	1.35983	1.36062	1241	0	13
2011.11.10	23:00:00	1.36094	1.36164	1.35971	1.36011	1167	0	18
2011.11.10	23:30:00	1.36010	1.36108	1.35998	1.36082	783	0	13
2011.11.11	00:00:00	1.36086	1.36112	1.35998	1.36003	834	0	12
2011.11.11	00:30:00	1.36004	1.36155	1.35987	1.36087	972	0	12
2011.11.11	01:00:00	1.36086	1.36130	1.35928	1.36010	1393	0	13
2011.11.11	01:30:00	1.36011	1.36045	1.35845	1.35897	1479	0	13
2011.11.11	02:00:00	1.35899	1.35939	1.35778	1.35838	1382	0	13
2011.11.11	02:30:00	1.35839	1.35964	1.35802	1.35944	1511	0	13
2011.11.11	03:00:00	1.35946	1.36113	1.35930	1.36085	1490	0	13
2011.11.11	03:30:00	1.36086	1.36261	1.36051	1.36200	1593	0	13
2011.11.11	04:00:00	1.36199	1.36269	1.36161	1.36266	1275	0	13
2011.11.11	04:30:00	1.36267	1.36329	1.36238	1.36264	1411	0	12
2011.11.11	05:00:00	1.36263	1.36293	1.36224	1.36282	1008	0	12
2011.11.11	05:30:00	1.36281	1.36293	1.36233	1.36240	991	0	13
2011.11.11	06:00:00	1.36239	1.36272	1.36180	1.36226	1180	0	6
2011.11.11	06:30:00	1.36226	1.36296	1.36180	1.36250	1516	0	7
2011.11.11	07:00:00	1.36251	1.36265	1.36096	1.36151	1892	0	8
2011.11.11	07:30:00	1.36153	1.36270	1.36091	1.36201	1895	0	7
2011.11.11	08:00:00	1.36199	1.36468	1.36103	1.36320	2318	0	8
2011.11.11	08:30:00	1.36319	1.36391	1.36180	1.36224	2492	0	7
2011.11.11	09:00:00	1.36222	1.36667	1.36021	1.36551	3196	0	7
2011.11.11	09:30:00	1.36552	1.36661	1.36397	1.36476	2983	0	14
2011.11.11	10:00:00	1.36477	1.36596	1.36356	1.36544	2747	0	14
2011.11.11	10:30:00	1.36543	1.36552	1.36237	1.36372	2791	0	8
2011.11.11	11:00:00	1.36375	1.36545	1.36338	1.36402	2690	0	9
2011.11.11	11:30:00	1.36404	1.36424	1.36159	1.36218	2704	0	8
2011.11.11	12:00:00	1.36220	1.36496	1.36151	1.36470	2535	0	8
2011.11.11	12:30:00	1.36471	1.36495	1.36303	1.36332	2206	0	9
2011.11.11	13:00:00	1.36331	1.36438	1.36235	1.36386	2531	0	7
2011.11.11	13:30:00	1.36385	1.36522	1.36369	1.36453	2104	0	10
2011.11.11	14:00:00	1.36456	1.36626	1.36441	1.36567	2214	0	18
2011.11.11	14:30:00	1.36565	1.36664	1.36408	1.36551	2283	0	10
2011.11.11	15:00:00	1.36551	1.36900	1.36519	1.36878	2702	0	8
2011.11.11	15:30:00	1.36877	1.37034	1.36806	1.36845	3083	0	9
2011.11.11	16:00:00	1.36845	1.37067	1.36795	1.37030	3101	0	7
2011.11.11	16:30:00	1.37028	1.37453	1.37017	1.37372	3255	0	7
2011.11.11	17:00:00	1.37371	1.37828	1.37308	1.37685	3022	0	8
2011.11.11	17:30:00	1.37684	1.37880	1.37643	1.37765	2611	0	8
2011.11.11	18:00:00	1.37769	1.37944	1.37699	1.37789	2461	0	8
2011.11.11	18:30:00	1.37792	1.37801	1.37466	1.37473	2233	0	7
2011.11.11	19:00:00	1.37472	1.37706	1.37446	1.37498	1844	0	6
2011.11.11	19:30:00	1.37499	1.37625	1.37475	1.37523	1678	0	6
2011.11.11	20:00:00	1.37527	1.37682	1.37526	1.37591	1287	0	12
2011.11.11	20:30:00	1.37591	1.37716	1.37566	1.37672	500	0	13
2011.11.14	00:00:00	1.37759	1.37880	1.37723	1.37824	1306	0	13
2011.11.14	00:30:00	1.37823	1.37919	1.37791	1.37843	1485	0	13
2011.11.14	01:00:00	1.37842	1.37883	1.37581	1.37647	1807	0	13
2011.11.14	01:30:00	1.37648	1.37719	1.37561	1.37627	1642	0	13
2011.11.14	02:00:00	1.37625	1.37723	1.37613	1.37701	1404	0	13
2011.11.14	02:30:00	1.37702	1.37713	1.37544	1.37603	1484	0	12
2011.11.14	03:00:00	1.37604	1.37661	1.37566	1.37584	1258	0	12
2011.11.14	03:30:00	1.37583	1.37682	1.37574	1.37653	1094	0	13
2011.11.14	04:00:00	1.37652	1.37738	1.37646	1.37726	1113	0	13
2011.11.14	04:30:00	1.37727	1.37772	1.37678	1.37697	996	0	13
2011.11.14	05:00:00	1.37698	1.37732	1.37663	1.37699	984	0	12
2011.11.14	05:30:00	1.37700	1.37752	1.37676	1.37685	851	0	12
2011.11.14	06:00:00	1.37688	1.37696	1.37586	1.37666	1451	0	8
2011.11.14	06:30:00	1.37670	1.37694	1.37471	1.37505	1665	0	8
2011.11.14	07:00:00	1.37503	1.37549	1.37409	1.37425	1817	0	8
2011.11.14	07:30:00	1.37425	1.37578	1.37416	1.37545	1781	0	8
2011.11.14	08:00:00	1.37546	1.37737	1.37504	1.37671	2503	0	8
2011.11.14	08:30:00	1.37672	1.37710	1.37323	1.37361	2609	0	7
2011.11.14	09:00:00	1.37361	1.37558	1.37163	1.37195	3081	0	8
2011.11.14	09:30:00	1.37196	1.37301	1.36997	1.37263	2952	0	7
2011.11.14	10:00:00	1.37263	1.37280	1.36912	1.36985	2959	0	7
2011.11.14	10:30:00	1.36984	1.37086	1.36882	1.36976	2878	0	8
2011.11.14	11:00:00	1.36976	1.37200	1.36796	1.37152	2910	0	8
2011.11.14	11:30:00	1.37150	1.37216	1.36960	1.36974	2609	0	8
2011.11.14	12:00:00	1.36972	1.36990	1.36560	1.36645	3022	0	8
2011.11.14	12:30:00	1.36647	1.36809	1.36597	1.36622	2809	0	9
2011.11.14	13:00:00	1.36621	1.36638	1.36464	1.36500	2751	0	8
2011.11.14	13:30:00	1.36498	1.36545	1.36357	1.36486	2609	0	6
2011.11.14	14:00:00	1.36487	1.36619	1.36407	1.36484	2457	0	8
2011.11.14	14:30:00	1.36485	1.36701	1.36379	1.36483	2570	0	8
2011.11.14	15:00:00	1.36483	1.36533	1.36252	1.36521	2726	0	8
2011.11.14	15:30:00	1.36519	1.36576	1.36223	1.36287	3348	0	7
2011.11.14	16:00:00	1.36284	1.36411	1.36154	1.36300	3144	0	7
2011.11.14	16:30:00	1.36301	1.36462	1.36227	1.36322	2929	0	7
2011.11.14	17:00:00	1.36325	1.36471	1.36237	1.36308	2898	0	8
2011.11.14	17:30:00	1.36310	1.36389	1.36100	1.36240	2816	0	9
2011.11.14	18:00:00	1.36239	1.36338	1.35960	1.36052	2812	0	8
2011.11.14	18:30:00	1.36050	1.36222	1.35914	1.36198	2639	0	9
2011.11.14	19:00:00	1.36195	1.36303	1.36124	1.36272	2040	0	7
2011.11.14	19:30:00	1.36272	1.36318	1.36182	1.36212	2097	0	9
2011.11.14	20:00:00	1.36213	1.36310	1.36208	1.36235	1509	0	13
2011.11.14	20:30:00	1.36234	1.36288	1.36103	1.36114	1523	0	13
2011.11.14	21:00:00	1.36113	1.36433	1.36111	1.36331	1487	0	13
2011.11.14	21:30:00	1.36331	1.36418	1.36242	1.36254	1507	0	13
2011.11.14	22:00:00	1.36252	1.36324	1.36227	1.36315	1094	0	13
2011.11.14	22:30:00	1.36314	1.36336	1.36238	1.36322	1097	0	14
2011.11.14	23:00:00	1.36296	1.36346	1.36191	1.36274	1182	0	20
2011.11.14	23:30:00	1.36275	1.36275	1.36144	1.36210	1209	0	14
2011.11.15	00:00:00	1.36210	1.36260	1.36105	1.36202	1519	0	13
2011.11.15	00:30:00	1.36204	1.36252	1.36165	1.36237	826	0	12
2011.11.15	01:00:00	1.36239	1.36325	1.36235	1.36238	1356	0	12
2011.11.15	01:30:00	1.36239	1.36362	1.36236	1.36335	1442	0	13
2011.11.15	02:00:00	1.36336	1.36402	1.36197	1.36205	1498	0	13
2011.11.15	02:30:00	1.36206	1.36318	1.36201	1.36235	1338	0	12
2011.11.15	03:00:00	1.36237	1.36350	1.36237	1.36319	1221	0	12
2011.11.15	03:30:00	1.36318	1.36333	1.36130	1.36206	1602	0	13
2011.11.15	04:00:00	1.36208	1.36234	1.36134	1.36228	1458	0	13
2011.11.15	04:30:00	1.36227	1.36255	1.36176	1.36191	1354	0	13
2011.11.15	05:00:00	1.36192	1.36200	1.36036	1.36046	1488	0	12
2011.11.15	05:30:00	1.36044	1.36063	1.35936	1.35992	1626	0	13
2011.11.15	06:00:00	1.35991	1.36080	1.35983	1.36074	1526	0	7
2011.11.15	06:30:00	1.36075	1.36161	1.36055	1.36086	1906	0	6
2011.11.15	07:00:00	1.36085	1.36124	1.35779	1.35809	1939	0	7
2011.11.15	07:30:00	1.35810	1.35935	1.35779	1.35879	1914	0	15
2011.11.15	08:00:00	1.35882	1.36189	1.35752	1.36078	2707	0	7
2011.11.15	08:30:00	1.36079	1.36180	1.35867	1.36026	2509	0	8
2011.11.15	09:00:00	1.36025	1.36176	1.35924	1.36025	3048	0	9
2011.11.15	09:30:00	1.36024	1.36024	1.35659	1.35744	3205	0	8
2011.11.15	10:00:00	1.35739	1.35757	1.35359	1.35453	3209	0	7
2011.11.15	10:30:00	1.35451	1.35590	1.35414	1.35450	2936	0	8
2011.11.15	11:00:00	1.35451	1.35699	1.35400	1.35551	2908	0	7
2011.11.15	11:30:00	1.35551	1.35560	1.35281	1.35351	2790	0	8
2011.11.15	12:00:00	1.35351	1.35406	1.35149	1.35245	2701	0	7
2011.11.15	12:30:00	1.35245	1.35385	1.35118	1.35353	2842	0	8
2011.11.15	13:00:00	1.35354	1.35516	1.35353	1.35459	2773	0	8
2011.11.15	13:30:00	1.35460	1.35629	1.35364	1.35404	2580	0	7
2011.11.15	14:00:00	1.35407	1.35557	1.35285	1.35421	2670	0	8
2011.11.15	14:30:00	1.35419	1.35618	1.35256	1.35389	3132	0	8
2011.11.15	15:00:00	1.35392	1.35528	1.35325	1.35499	2716	0	6
2011.11.15	15:30:00	1.35498	1.35727	1.35436	1.35610	3351	0	9
2011.11.15	16:00:00	1.35609	1.35612	1.35256	1.35492	3280	0	8
2011.11.15	16:30:00	1.35490	1.35620	1.35207	1.35209	3098	0	9
2011.11.15	17:00:00	1.35207	1.35369	1.35001	1.35037	2836	0	6
2011.11.15	17:30:00	1.35039	1.35265	1.34961	1.35235	2682	0	8
2011.11.15	18:00:00	1.35233	1.35463	1.35229	1.35354	2604	0	8
2011.11.15	18:30:00	1.35354	1.35492	1.35354	1.35433	2385	0	7
2011.11.15	19:00:00	1.35428	1.35468	1.35275	1.35411	2238	0	7
2011.11.15	19:30:00	1.35413	1.35564	1.35413	1.35493	2153	0	7
2011.11.15	20:00:00	1.35492	1.35498	1.35385	1.35411	1370	0	12
2011.11.15	20:30:00	1.35412	1.35458	1.35361	1.35407	1346	0	13
2011.11.15	21:00:00	1.35409	1.35520	1.35406	1.35500	1403	0	13
2011.11.15	21:30:00	1.35496	1.35496	1.35286	1.35298	1495	0	13
2011.11.15	22:00:00	1.35299	1.35341	1.35250	1.35332	1188	0	14
2011.11.15	22:30:00	1.35333	1.35397	1.35319	1.35390	938	0	13
2011.11.15	23:00:00	1.35389	1.35389	1.35279	1.35323	889	0	18
2011.11.15	23:30:00	1.35322	1.35366	1.35229	1.35252	1154	0	14
2011.11.16	00:00:00	1.35249	1.35320	1.35240	1.35257	1281	0	12
2011.11.16	00:30:00	1.35256	1.35267	1.35030	1.35033	1443	0	13
2011.11.16	01:00:00	1.35035	1.35152	1.34915	1.35002	1850	0	13
2011.11.16	01:30:00	1.35003	1.35157	1.34931	1.35156	1607	0	13
2011.11.16	02:00:00	1.35154	1.35183	1.35048	1.35161	1386	0	13
2011.11.16	02:30:00	1.35161	1.35161	1.34937	1.34947	1598	0	13
2011.11.16	03:00:00	1.34948	1.34948	1.34460	1.34556	2506	0	13
2011.11.16	03:30:00	1.34555	1.34591	1.34368	1.34550	2344	0	13
2011.11.16	04:00:00	1.34548	1.34616	1.34487	1.34510	1467	0	12
2011.11.16	04:30:00	1.34511	1.34638	1.34414	1.34615	1486	0	13
2011.11.16	05:00:00	1.34614	1.34615	1.34528	1.34547	1369	0	12
2011.11.16	05:30:00	1.34545	1.34618	1.34486	1.34616	1473	0	13
2011.11.16	06:00:00	1.34618	1.34642	1.34416	1.34436	2111	0	7
2011.11.16	06:30:00	1.34434	1.34514	1.34345	1.34433	2217	0	8
2011.11.16	07:00:00	1.34432	1.34500	1.34323	1.34483	1935	0	8
2011.11.16	07:30:00	1.34482	1.34573	1.34286	1.34336	2164	0	7
2011.11.16	08:00:00	1.34335	1.34517	1.34316	1.34431	2703	0	9
2011.11.16	08:30:00	1.34432	1.34702	1.34320	1.34595	2869	0	7
2011.11.16	09:00:00	1.34593	1.34971	1.34478	1.34861	3200	0	7
2011.11.16	09:30:00	1.34860	1.35373	1.34838	1.35278	3288	0	9
2011.11.16	10:00:00	1.35279	1.35447	1.35173	1.35295	3019	0	8
2011.11.16	10:30:00	1.35294	1.35432	1.35212	1.35384	2924	0	7
2011.11.16	11:00:00	1.35384	1.35560	1.35215	1.35215	2780	0	7
2011.11.16	11:30:00	1.35215	1.35240	1.34787	1.34848	3054	0	7
2011.11.16	12:00:00	1.34849	1.34849	1.34589	1.34739	2916	0	8
2011.11.16	12:30:00	1.34738	1.34777	1.34548	1.34715	2859	0	8
2011.11.16	13:00:00	1.34713	1.35194	1.34641	1.35038	2883	0	9
2011.11.16	13:30:00	1.35037	1.35160	1.34834	1.34916	2546	0	10
2011.11.16	14:00:00	1.34916	1.35038	1.34797	1.34930	2230	0	10
2011.11.16	14:30:00	1.34920	1.34971	1.34605	1.34779	2780	0	8
2011.11.16	15:00:00	1.34768	1.34917	1.34719	1.34860	2522	0	6
2011.11.16	15:30:00	1.34861	1.35159	1.34786	1.35080	3145	0	8
2011.11.16	16:00:00	1.35077	1.35179	1.34888	1.35007	3092	0	11
2011.11.16	16:30:00	1.35007	1.35377	1.34951	1.35298	3198	0	9
2011.11.16	17:00:00	1.35296	1.35401	1.35034	1.35034	2648	0	6
2011.11.16	17:30:00	1.35036	1.35136	1.34935	1.35054	2638	0	8
2011.11.16	18:00:00	1.35055	1.35067	1.34973	1.35031	2122	0	18
2011.11.16	18:30:00	1.35030	1.35243	1.35015	1.35220	2332	0	7
2011.11.16	19:00:00	1.35219	1.35391	1.35191	1.35385	2241	0	8
2011.11.16	19:30:00	1.35383	1.35520	1.35322	1.35377	2313	0	8
2011.11.16	20:00:00	1.35378	1.35390	1.35182	1.35205	1633	0	13
2011.11.16	20:30:00	1.35203	1.35276	1.35093	1.35120	1647	0	12
2011.11.16	21:00:00	1.35120	1.35171	1.34936	1.34942	2015	0	13
2011.11.16	21:30:00	1.34941	1.34942	1.34739	1.34745	2398	0	13
2011.11.16	22:00:00	1.34746	1.34779	1.34569	1.34582	1746	0	14
2011.11.16	22:30:00	1.34581	1.34638	1.34521	1.34632	1447	0	14
2011.11.16	23:00:00	1.34629	1.34630	1.34470	1.34515	1432	0	18
2011.11.16	23:30:00	1.34517	1.34656	1.34483	1.34547	1206	0	14
2011.11.17	00:00:00	1.34552	1.34575	1.34283	1.34334	1552	0	13
2011.11.17	00:30:00	1.34336	1.34428	1.34213	1.34391	1722	0	15
2011.11.17	01:00:00	1.34390	1.34565	1.34381	1.34451	1703	0	13
2011.11.17	01:30:00	1.34451	1.34480	1.34293	1.34396	1571	0	13
2011.11.17	02:00:00	1.34396	1.34443	1.34226	1.34435	1843	0	14
2011.11.17	02:30:00	1.34439	1.34597	1.34389	1.34567	1611	0	13
2011.11.17	03:00:00	1.34567	1.34579	1.34466	1.34579	1385	0	13
