<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.12.08	14:30:00	1.34184	1.34569	1.33755	1.33784	3459	0	18
2011.12.08	15:00:00	1.33788	1.33823	1.33118	1.33250	3515	0	18
2011.12.08	15:30:00	1.33248	1.33409	1.33227	1.33298	3034	0	18
2011.12.08	16:00:00	1.33297	1.33353	1.33047	1.33090	2932	0	18
2011.12.08	16:30:00	1.33094	1.33218	1.33061	1.33104	2546	0	18
2011.12.08	17:00:00	1.33103	1.33146	1.32882	1.33014	2785	0	18
2011.12.08	17:30:00	1.33015	1.33257	1.32965	1.33218	2372	0	18
2011.12.08	18:00:00	1.33220	1.33348	1.33204	1.33323	1993	0	18
2011.12.08	18:30:00	1.33323	1.33406	1.33239	1.33323	1792	0	18
2011.12.08	19:00:00	1.33324	1.33329	1.33147	1.33210	1941	0	18
2011.12.08	19:30:00	1.33211	1.33361	1.33158	1.33287	1737	0	18
2011.12.08	20:00:00	1.33288	1.33434	1.33237	1.33378	1754	0	18
2011.12.08	20:30:00	1.33376	1.33441	1.33307	1.33357	1576	0	19
2011.12.08	21:00:00	1.33357	1.33647	1.33357	1.33577	1714	0	18
2011.12.08	21:30:00	1.33576	1.33734	1.33304	1.33385	2078	0	18
2011.12.08	22:00:00	1.33382	1.33504	1.33376	1.33438	1044	0	18
2011.12.08	22:30:00	1.33438	1.33466	1.33394	1.33395	849	0	18
2011.12.08	23:00:00	1.33396	1.33455	1.33383	1.33417	832	0	18
2011.12.08	23:30:00	1.33415	1.33481	1.33367	1.33433	1100	0	18
2011.12.09	00:00:00	1.33430	1.33537	1.33382	1.33411	1278	0	18
2011.12.09	00:30:00	1.33410	1.33452	1.33388	1.33439	721	0	18
2011.12.09	01:00:00	1.33443	1.33544	1.33425	1.33486	1345	0	18
2011.12.09	01:30:00	1.33485	1.33516	1.33395	1.33464	1190	0	18
2011.12.09	02:00:00	1.33464	1.33522	1.33454	1.33486	947	0	18
2011.12.09	02:30:00	1.33487	1.33550	1.33419	1.33542	1231	0	18
2011.12.09	03:00:00	1.33541	1.33676	1.33478	1.33653	1439	0	18
2011.12.09	03:30:00	1.33654	1.33710	1.33458	1.33482	1440	0	18
2011.12.09	04:00:00	1.33482	1.33482	1.33170	1.33203	1947	0	19
2011.12.09	04:30:00	1.33204	1.33227	1.33099	1.33164	1621	0	18
2011.12.09	05:00:00	1.33165	1.33447	1.33130	1.33349	1922	0	18
2011.12.09	05:30:00	1.33346	1.33383	1.33307	1.33358	1183	0	18
2011.12.09	06:00:00	1.33357	1.33357	1.33244	1.33264	1064	0	18
2011.12.09	06:30:00	1.33264	1.33309	1.33177	1.33200	1102	0	18
2011.12.09	07:00:00	1.33199	1.33275	1.33173	1.33272	1339	0	18
2011.12.09	07:30:00	1.33273	1.33305	1.33021	1.33046	1566	0	18
2011.12.09	08:00:00	1.33047	1.33050	1.32810	1.32952	2419	0	18
2011.12.09	08:30:00	1.32951	1.33057	1.32850	1.32968	2128	0	18
2011.12.09	09:00:00	1.32967	1.33241	1.32967	1.33210	2509	0	18
2011.12.09	09:30:00	1.33209	1.33395	1.33165	1.33367	2311	0	18
2011.12.09	10:00:00	1.33367	1.33462	1.33297	1.33361	2213	0	18
2011.12.09	10:30:00	1.33360	1.33462	1.33264	1.33440	2386	0	18
2011.12.09	11:00:00	1.33443	1.33681	1.33396	1.33661	2282	0	18
2011.12.09	11:30:00	1.33660	1.33786	1.33537	1.33735	2291	0	18
2011.12.09	12:00:00	1.33736	1.34327	1.33736	1.34131	2843	0	5
2011.12.09	12:30:00	1.34129	1.34181	1.33996	1.34078	2385	0	18
2011.12.09	13:00:00	1.34077	1.34093	1.33976	1.34021	2130	0	18
2011.12.09	13:30:00	1.34021	1.34068	1.33792	1.33818	2068	0	18
2011.12.09	14:00:00	1.33820	1.33859	1.33630	1.33676	2011	0	18
2011.12.09	14:30:00	1.33675	1.33709	1.33252	1.33323	2547	0	18
2011.12.09	15:00:00	1.33322	1.33441	1.33171	1.33354	2340	0	18
2011.12.09	15:30:00	1.33355	1.33752	1.33320	1.33681	3007	0	18
2011.12.09	16:00:00	1.33679	1.33867	1.33514	1.33539	2805	0	18
2011.12.09	16:30:00	1.33543	1.33626	1.33344	1.33618	2810	0	18
2011.12.09	17:00:00	1.33623	1.33896	1.33623	1.33738	2637	0	18
2011.12.09	17:30:00	1.33739	1.33879	1.33654	1.33676	1954	0	18
2011.12.09	18:00:00	1.33677	1.33698	1.33558	1.33621	1594	0	18
2011.12.09	18:30:00	1.33617	1.33734	1.33596	1.33686	1826	0	18
2011.12.09	19:00:00	1.33687	1.33748	1.33627	1.33729	1421	0	18
2011.12.09	19:30:00	1.33728	1.33780	1.33676	1.33721	1437	0	18
2011.12.09	20:00:00	1.33718	1.33783	1.33659	1.33730	1620	0	18
2011.12.09	20:30:00	1.33726	1.33763	1.33686	1.33700	1613	0	18
2011.12.09	21:00:00	1.33701	1.33748	1.33649	1.33706	1258	0	18
2011.12.09	21:30:00	1.33706	1.33734	1.33694	1.33696	1085	0	18
2011.12.09	22:00:00	1.33695	1.33801	1.33678	1.33754	717	0	18
2011.12.09	22:30:00	1.33755	1.33868	1.33755	1.33847	678	0	18
2011.12.09	23:00:00	1.33845	1.33846	1.33842	1.33842	3	0	46
2011.12.12	00:00:00	1.33636	1.33669	1.33613	1.33645	788	0	18
2011.12.12	00:30:00	1.33643	1.33731	1.33635	1.33695	823	0	18
2011.12.12	01:00:00	1.33696	1.33759	1.33617	1.33644	1088	0	18
2011.12.12	01:30:00	1.33643	1.33653	1.33536	1.33547	1129	0	18
2011.12.12	02:00:00	1.33546	1.33596	1.33423	1.33485	1576	0	18
2011.12.12	02:30:00	1.33485	1.33565	1.33473	1.33544	1307	0	18
2011.12.12	03:00:00	1.33545	1.33612	1.33506	1.33522	1207	0	18
2011.12.12	03:30:00	1.33523	1.33561	1.33491	1.33532	658	0	18
2011.12.12	04:00:00	1.33531	1.33540	1.33460	1.33492	933	0	18
2011.12.12	04:30:00	1.33491	1.33541	1.33467	1.33485	1141	0	18
2011.12.12	05:00:00	1.33485	1.33497	1.33446	1.33469	919	0	18
2011.12.12	05:30:00	1.33466	1.33493	1.33334	1.33347	1007	0	18
2011.12.12	06:00:00	1.33346	1.33452	1.33343	1.33413	931	0	18
2011.12.12	06:30:00	1.33414	1.33441	1.33358	1.33384	529	0	18
2011.12.12	07:00:00	1.33383	1.33432	1.33353	1.33405	934	0	18
2011.12.12	07:30:00	1.33404	1.33564	1.33382	1.33515	1188	0	18
2011.12.12	08:00:00	1.33516	1.33527	1.33087	1.33148	2386	0	18
2011.12.12	08:30:00	1.33151	1.33222	1.32996	1.33083	2110	0	18
2011.12.12	09:00:00	1.33079	1.33152	1.32926	1.33128	2495	0	18
2011.12.12	09:30:00	1.33129	1.33156	1.32977	1.33117	2103	0	18
2011.12.12	10:00:00	1.33120	1.33236	1.32843	1.32929	2548	0	18
2011.12.12	10:30:00	1.32931	1.32931	1.32587	1.32632	2524	0	18
2011.12.12	11:00:00	1.32633	1.32824	1.32544	1.32564	2293	0	18
2011.12.12	11:30:00	1.32565	1.32820	1.32565	1.32657	2231	0	18
2011.12.12	12:00:00	1.32656	1.32714	1.32537	1.32610	2259	0	10
2011.12.12	12:30:00	1.32612	1.32669	1.32525	1.32530	2514	0	9
2011.12.12	13:00:00	1.32529	1.32708	1.32520	1.32700	2333	0	9
2011.12.12	13:30:00	1.32702	1.32760	1.32636	1.32729	1967	0	9
2011.12.12	14:00:00	1.32730	1.32762	1.32399	1.32458	2543	0	9
2011.12.12	14:30:00	1.32458	1.32477	1.32320	1.32381	2529	0	9
2011.12.12	15:00:00	1.32382	1.32555	1.32299	1.32526	2446	0	9
2011.12.12	15:30:00	1.32527	1.32533	1.32336	1.32441	2475	0	8
2011.12.12	16:00:00	1.32444	1.32454	1.32138	1.32188	2828	0	9
2011.12.12	16:30:00	1.32190	1.32219	1.32101	1.32161	2820	0	9
2011.12.12	17:00:00	1.32159	1.32178	1.32084	1.32117	2362	0	9
2011.12.12	17:30:00	1.32120	1.32174	1.31810	1.31872	2575	0	9
2011.12.12	18:00:00	1.31870	1.31979	1.31782	1.31973	2273	0	9
2011.12.12	18:30:00	1.31971	1.32061	1.31943	1.32017	1742	0	7
2011.12.12	19:00:00	1.32018	1.32032	1.31823	1.31922	1808	0	9
2011.12.12	19:30:00	1.31923	1.31955	1.31806	1.31835	1372	0	8
2011.12.12	20:00:00	1.31834	1.31858	1.31623	1.31790	1812	0	19
2011.12.12	20:30:00	1.31787	1.31909	1.31739	1.31862	1267	0	14
2011.12.12	21:00:00	1.31863	1.31894	1.31764	1.31862	1287	0	13
2011.12.12	21:30:00	1.31861	1.31910	1.31828	1.31883	1365	0	14
2011.12.12	22:00:00	1.31882	1.31915	1.31839	1.31872	742	0	12
2011.12.12	22:30:00	1.31873	1.31918	1.31853	1.31870	915	0	13
2011.12.12	23:00:00	1.31870	1.31886	1.31756	1.31802	1116	0	18
2011.12.12	23:30:00	1.31798	1.31809	1.31638	1.31665	1229	0	13
2011.12.13	00:00:00	1.31665	1.31805	1.31665	1.31749	1211	0	13
2011.12.13	00:30:00	1.31750	1.31809	1.31603	1.31635	999	0	12
2011.12.13	01:00:00	1.31635	1.31809	1.31607	1.31776	1629	0	14
2011.12.13	01:30:00	1.31777	1.31818	1.31759	1.31791	1064	0	13
2011.12.13	02:00:00	1.31789	1.31858	1.31776	1.31783	1201	0	13
2011.12.13	02:30:00	1.31785	1.31852	1.31730	1.31775	1208	0	12
2011.12.13	03:00:00	1.31776	1.31885	1.31750	1.31835	1355	0	12
2011.12.13	03:30:00	1.31837	1.31907	1.31827	1.31871	1400	0	13
2011.12.13	04:00:00	1.31872	1.31927	1.31824	1.31873	1154	0	13
2011.12.13	04:30:00	1.31873	1.32047	1.31835	1.31954	1359	0	13
2011.12.13	05:00:00	1.31955	1.32005	1.31927	1.31935	989	0	12
2011.12.13	05:30:00	1.31936	1.32026	1.31912	1.32004	1017	0	12
2011.12.13	06:00:00	1.32005	1.32013	1.31870	1.31876	1450	0	7
2011.12.13	06:30:00	1.31878	1.31966	1.31852	1.31895	1330	0	8
2011.12.13	07:00:00	1.31894	1.31939	1.31833	1.31926	810	0	7
2011.12.13	07:30:00	1.31925	1.32037	1.31922	1.31953	1200	0	18
2011.12.13	08:00:00	1.31950	1.32096	1.31688	1.31738	2022	0	18
2011.12.13	08:30:00	1.31739	1.31922	1.31648	1.31916	1965	0	18
2011.12.13	09:00:00	1.31920	1.32139	1.31877	1.32038	2371	0	18
2011.12.13	09:30:00	1.32037	1.32098	1.31729	1.31844	2408	0	18
2011.12.13	10:00:00	1.31845	1.31855	1.31670	1.31758	2468	0	18
2011.12.13	10:30:00	1.31759	1.31931	1.31718	1.31803	2091	0	18
2011.12.13	11:00:00	1.31804	1.31948	1.31751	1.31911	2442	0	18
2011.12.13	11:30:00	1.31910	1.32019	1.31845	1.31979	1844	0	18
2011.12.13	12:00:00	1.31981	1.32356	1.31981	1.32207	2306	0	18
2011.12.13	12:30:00	1.32207	1.32239	1.32093	1.32111	1860	0	18
2011.12.13	13:00:00	1.32111	1.32111	1.31888	1.31939	2167	0	18
2011.12.13	13:30:00	1.31936	1.32078	1.31931	1.32000	1924	0	18
2011.12.13	14:00:00	1.32001	1.32003	1.31808	1.31863	1903	0	18
2011.12.13	14:30:00	1.31862	1.31953	1.31749	1.31865	2367	0	18
2011.12.13	15:00:00	1.31862	1.31898	1.31730	1.31765	2102	0	18
2011.12.13	15:30:00	1.31766	1.32109	1.31765	1.31944	2764	0	18
2011.12.13	16:00:00	1.31947	1.32012	1.31556	1.31569	2704	0	18
2011.12.13	16:30:00	1.31568	1.31633	1.30851	1.30851	3239	0	18
2011.12.13	17:00:00	1.30850	1.30920	1.30563	1.30868	3120	0	18
2011.12.13	17:30:00	1.30869	1.30985	1.30751	1.30924	2229	0	18
2011.12.13	18:00:00	1.30924	1.30952	1.30682	1.30705	1792	0	18
2011.12.13	18:30:00	1.30705	1.30857	1.30674	1.30820	1618	0	6
2011.12.13	19:00:00	1.30819	1.30972	1.30751	1.30886	2217	0	18
2011.12.13	19:30:00	1.30886	1.30958	1.30874	1.30947	1383	0	18
2011.12.13	20:00:00	1.30946	1.30988	1.30480	1.30750	2460	0	18
2011.12.13	20:30:00	1.30750	1.30750	1.30223	1.30370	2951	0	14
2011.12.13	21:00:00	1.30372	1.30460	1.30111	1.30122	2252	0	13
2011.12.13	21:30:00	1.30123	1.30316	1.30086	1.30282	2286	0	14
2011.12.13	22:00:00	1.30283	1.30358	1.30262	1.30344	940	0	12
2011.12.13	22:30:00	1.30344	1.30363	1.30271	1.30358	1079	0	14
2011.12.13	23:00:00	1.30359	1.30387	1.30250	1.30291	1470	0	18
2011.12.13	23:30:00	1.30293	1.30363	1.30267	1.30335	686	0	14
2011.12.14	00:00:00	1.30334	1.30397	1.30320	1.30375	991	0	13
2011.12.14	00:30:00	1.30374	1.30375	1.30151	1.30173	1378	0	13
2011.12.14	01:00:00	1.30174	1.30387	1.30171	1.30344	1528	0	13
2011.12.14	01:30:00	1.30343	1.30430	1.30328	1.30362	1503	0	13
2011.12.14	02:00:00	1.30363	1.30402	1.30312	1.30323	1008	0	12
2011.12.14	02:30:00	1.30323	1.30335	1.30209	1.30301	1376	0	12
2011.12.14	03:00:00	1.30302	1.30335	1.30204	1.30232	1042	0	13
2011.12.14	03:30:00	1.30232	1.30324	1.30221	1.30297	954	0	13
2011.12.14	04:00:00	1.30296	1.30388	1.30255	1.30382	1134	0	13
2011.12.14	04:30:00	1.30383	1.30394	1.30297	1.30325	1132	0	12
2011.12.14	05:00:00	1.30326	1.30363	1.30299	1.30326	1074	0	12
2011.12.14	05:30:00	1.30330	1.30357	1.30319	1.30336	813	0	12
2011.12.14	06:00:00	1.30336	1.30375	1.30249	1.30270	1126	0	8
2011.12.14	06:30:00	1.30272	1.30354	1.30256	1.30318	1013	0	8
2011.12.14	07:00:00	1.30318	1.30528	1.30300	1.30416	1614	0	9
2011.12.14	07:30:00	1.30415	1.30420	1.30252	1.30341	1730	0	9
2011.12.14	08:00:00	1.30340	1.30468	1.30299	1.30396	1869	0	9
2011.12.14	08:30:00	1.30396	1.30397	1.30156	1.30178	2175	0	8
2011.12.14	09:00:00	1.30177	1.30286	1.30042	1.30250	2619	0	10
2011.12.14	09:30:00	1.30240	1.30428	1.30225	1.30400	2688	0	8
2011.12.14	10:00:00	1.30401	1.30505	1.30324	1.30410	2455	0	8
2011.12.14	10:30:00	1.30410	1.30499	1.30330	1.30490	2480	0	9
2011.12.14	11:00:00	1.30489	1.30635	1.30295	1.30295	2671	0	9
2011.12.14	11:30:00	1.30296	1.30363	1.30145	1.30212	2360	0	8
2011.12.14	12:00:00	1.30208	1.30284	1.30100	1.30153	2369	0	10
2011.12.14	12:30:00	1.30155	1.30161	1.29880	1.29943	2699	0	13
2011.12.14	13:00:00	1.29939	1.30059	1.29759	1.29867	2936	0	10
2011.12.14	13:30:00	1.29866	1.29965	1.29652	1.29859	2852	0	9
2011.12.14	14:00:00	1.29857	1.29980	1.29825	1.29959	2700	0	9
2011.12.14	14:30:00	1.29955	1.30032	1.29748	1.29777	2722	0	10
2011.12.14	15:00:00	1.29776	1.29848	1.29694	1.29793	2729	0	9
2011.12.14	15:30:00	1.29792	1.29968	1.29717	1.29867	2672	0	9
2011.12.14	16:00:00	1.29866	1.29869	1.29700	1.29829	3142	0	9
2011.12.14	16:30:00	1.29829	1.29881	1.29462	1.29501	3148	0	10
2011.12.14	17:00:00	1.29500	1.29695	1.29482	1.29628	2994	0	9
2011.12.14	17:30:00	1.29629	1.29818	1.29617	1.29717	2511	0	10
2011.12.14	18:00:00	1.29716	1.30078	1.29658	1.29900	2701	0	9
2011.12.14	18:30:00	1.29899	1.30083	1.29871	1.29915	2356	0	9
2011.12.14	19:00:00	1.29918	1.30014	1.29884	1.29982	2150	0	10
2011.12.14	19:30:00	1.29981	1.30033	1.29847	1.29869	1859	0	10
2011.12.14	20:00:00	1.29874	1.29896	1.29728	1.29859	1766	0	13
2011.12.14	20:30:00	1.29859	1.29882	1.29734	1.29739	1731	0	13
2011.12.14	21:00:00	1.29738	1.29864	1.29723	1.29811	2053	0	13
2011.12.14	21:30:00	1.29812	1.29885	1.29784	1.29813	1633	0	13
2011.12.14	22:00:00	1.29811	1.29833	1.29756	1.29786	911	0	13
2011.12.14	22:30:00	1.29785	1.29867	1.29773	1.29815	1136	0	13
2011.12.14	23:00:00	1.29818	1.29875	1.29816	1.29853	865	0	18
2011.12.14	23:30:00	1.29852	1.29867	1.29789	1.29829	831	0	14
2011.12.15	00:00:00	1.29829	1.29863	1.29821	1.29853	592	0	12
2011.12.15	00:30:00	1.29854	1.29889	1.29820	1.29851	874	0	13
2011.12.15	01:00:00	1.29853	1.29925	1.29843	1.29898	1150	0	12
2011.12.15	01:30:00	1.29897	1.29929	1.29870	1.29914	1060	0	12
2011.12.15	02:00:00	1.29914	1.29915	1.29808	1.29859	903	0	12
2011.12.15	02:30:00	1.29866	1.29888	1.29820	1.29822	566	0	12
2011.12.15	03:00:00	1.29820	1.29860	1.29799	1.29808	667	0	13
2011.12.15	03:30:00	1.29809	1.29915	1.29809	1.29868	1327	0	12
2011.12.15	04:00:00	1.29869	1.29949	1.29860	1.29943	1025	0	12
2011.12.15	04:30:00	1.29944	1.29969	1.29889	1.29936	1151	0	12
2011.12.15	05:00:00	1.29936	1.29939	1.29889	1.29901	828	0	12
2011.12.15	05:30:00	1.29900	1.29910	1.29856	1.29877	772	0	12
2011.12.15	06:00:00	1.29878	1.29923	1.29865	1.29890	992	0	9
2011.12.15	06:30:00	1.29894	1.29910	1.29785	1.29827	1497	0	9
2011.12.15	07:00:00	1.29827	1.29930	1.29793	1.29902	1540	0	8
2011.12.15	07:30:00	1.29902	1.29989	1.29884	1.29932	1317	0	7
2011.12.15	08:00:00	1.29931	1.30006	1.29900	1.29960	2083	0	8
2011.12.15	08:30:00	1.29958	1.30290	1.29951	1.30231	2548	0	8
2011.12.15	09:00:00	1.30230	1.30297	1.30009	1.30293	2743	0	10
2011.12.15	09:30:00	1.30291	1.30374	1.29943	1.30021	3009	0	10
2011.12.15	10:00:00	1.30028	1.30042	1.29790	1.29931	2881	0	9
2011.12.15	10:30:00	1.29932	1.29933	1.29566	1.29715	2882	0	9
2011.12.15	11:00:00	1.29715	1.29876	1.29676	1.29867	2434	0	9
2011.12.15	11:30:00	1.29867	1.30144	1.29857	1.30057	2613	0	8
2011.12.15	12:00:00	1.30056	1.30187	1.29916	1.29932	2534	0	10
2011.12.15	12:30:00	1.29935	1.30101	1.29839	1.29857	2111	0	18
2011.12.15	13:00:00	1.29860	1.30143	1.29854	1.30024	2221	0	18
2011.12.15	13:30:00	1.30026	1.30267	1.30004	1.30205	2475	0	18
2011.12.15	14:00:00	1.30206	1.30276	1.30064	1.30254	2244	0	18
2011.12.15	14:30:00	1.30246	1.30489	1.30242	1.30376	2774	0	18
2011.12.15	15:00:00	1.30376	1.30451	1.30266	1.30400	2333	0	18
2011.12.15	15:30:00	1.30401	1.30421	1.30156	1.30233	2851	0	18
2011.12.15	16:00:00	1.30234	1.30333	1.30026	1.30111	2907	0	18
2011.12.15	16:30:00	1.30109	1.30145	1.29816	1.29954	2648	0	18
2011.12.15	17:00:00	1.29956	1.30172	1.29914	1.30158	2333	0	18
2011.12.15	17:30:00	1.30156	1.30252	1.30033	1.30121	2105	0	18
2011.12.15	18:00:00	1.30122	1.30228	1.30112	1.30193	1837	0	18
2011.12.15	18:30:00	1.30191	1.30195	1.30037	1.30063	1507	0	18
2011.12.15	19:00:00	1.30062	1.30068	1.29936	1.30044	1647	0	18
2011.12.15	19:30:00	1.30045	1.30229	1.30012	1.30156	1750	0	18
2011.12.15	20:00:00	1.30158	1.30237	1.30154	1.30169	1253	0	18
2011.12.15	20:30:00	1.30168	1.30171	1.30105	1.30108	1384	0	18
2011.12.15	21:00:00	1.30108	1.30205	1.30055	1.30173	1362	0	18
2011.12.15	21:30:00	1.30174	1.30212	1.30114	1.30116	1508	0	18
2011.12.15	22:00:00	1.30116	1.30209	1.30108	1.30180	796	0	18
2011.12.15	22:30:00	1.30180	1.30195	1.30135	1.30146	666	0	18
2011.12.15	23:00:00	1.30146	1.30199	1.30114	1.30163	595	0	18
2011.12.15	23:30:00	1.30163	1.30210	1.30143	1.30197	1098	0	18
2011.12.16	00:00:00	1.30195	1.30255	1.30165	1.30241	942	0	18
2011.12.16	00:30:00	1.30243	1.30299	1.30222	1.30276	1134	0	18
2011.12.16	01:00:00	1.30277	1.30307	1.30248	1.30291	1185	0	18
2011.12.16	01:30:00	1.30290	1.30378	1.30283	1.30354	1207	0	18
2011.12.16	02:00:00	1.30353	1.30433	1.30350	1.30375	1330	0	18
2011.12.16	02:30:00	1.30378	1.30414	1.30343	1.30371	1140	0	18
2011.12.16	03:00:00	1.30372	1.30401	1.30320	1.30339	936	0	18
2011.12.16	03:30:00	1.30338	1.30356	1.30319	1.30356	507	0	18
2011.12.16	04:00:00	1.30357	1.30389	1.30342	1.30365	854	0	18
2011.12.16	04:30:00	1.30368	1.30426	1.30302	1.30330	1159	0	18
2011.12.16	05:00:00	1.30329	1.30339	1.30258	1.30335	1125	0	18
2011.12.16	05:30:00	1.30336	1.30365	1.30297	1.30365	1026	0	18
2011.12.16	06:00:00	1.30364	1.30365	1.30263	1.30263	892	0	18
2011.12.16	06:30:00	1.30264	1.30307	1.30222	1.30276	989	0	18
2011.12.16	07:00:00	1.30272	1.30361	1.30246	1.30290	1146	0	18
2011.12.16	07:30:00	1.30288	1.30330	1.30214	1.30252	1238	0	18
2011.12.16	08:00:00	1.30251	1.30392	1.30152	1.30244	1795	0	18
2011.12.16	08:30:00	1.30246	1.30261	1.30082	1.30187	2027	0	18
2011.12.16	09:00:00	1.30188	1.30190	1.30030	1.30065	2325	0	18
2011.12.16	09:30:00	1.30066	1.30290	1.30066	1.30266	2340	0	18
2011.12.16	10:00:00	1.30265	1.30343	1.30196	1.30307	2230	0	18
2011.12.16	10:30:00	1.30310	1.30385	1.30287	1.30331	2226	0	18
2011.12.16	11:00:00	1.30333	1.30389	1.30259	1.30371	1902	0	18
2011.12.16	11:30:00	1.30370	1.30429	1.30270	1.30340	2095	0	18
2011.12.16	12:00:00	1.30339	1.30370	1.30216	1.30241	2000	0	18
2011.12.16	12:30:00	1.30238	1.30331	1.30195	1.30298	1664	0	18
2011.12.16	13:00:00	1.30297	1.30500	1.30269	1.30475	1939	0	18
2011.12.16	13:30:00	1.30474	1.30831	1.30474	1.30702	2643	0	18
2011.12.16	14:00:00	1.30704	1.30834	1.30623	1.30720	2136	0	18
2011.12.16	14:30:00	1.30719	1.30827	1.30642	1.30682	2099	0	8
2011.12.16	15:00:00	1.30681	1.30695	1.30411	1.30423	2227	0	10
2011.12.16	15:30:00	1.30424	1.30459	1.30201	1.30281	3019	0	9
2011.12.16	16:00:00	1.30280	1.30390	1.30259	1.30287	2687	0	8
2011.12.16	16:30:00	1.30284	1.30459	1.30267	1.30458	2383	0	9
2011.12.16	17:00:00	1.30459	1.30484	1.30316	1.30407	2188	0	10
2011.12.16	17:30:00	1.30408	1.30443	1.30249	1.30251	1839	0	10
2011.12.16	18:00:00	1.30249	1.30320	1.30169	1.30196	2170	0	9
2011.12.16	18:30:00	1.30197	1.30321	1.29950	1.30119	2432	0	9
2011.12.16	19:00:00	1.30121	1.30210	1.30061	1.30123	1920	0	8
2011.12.16	19:30:00	1.30122	1.30190	1.30052	1.30132	1603	0	8
2011.12.16	20:00:00	1.30132	1.30197	1.30120	1.30158	1306	0	13
2011.12.16	20:30:00	1.30159	1.30280	1.30152	1.30245	1219	0	12
2011.12.16	21:00:00	1.30245	1.30349	1.30229	1.30272	1297	0	13
2011.12.16	21:30:00	1.30273	1.30368	1.30261	1.30365	1203	0	12
2011.12.16	22:00:00	1.30364	1.30370	1.30330	1.30353	721	0	13
2011.12.16	22:30:00	1.30353	1.30429	1.30263	1.30423	1350	0	18
2011.12.16	23:00:00	1.30419	1.30419	1.30403	1.30419	10	0	26
2011.12.19	00:00:00	1.30328	1.30399	1.30320	1.30349	603	0	4
2011.12.19	00:30:00	1.30348	1.30382	1.30308	1.30354	438	0	4
2011.12.19	01:00:00	1.30352	1.30373	1.30225	1.30252	1232	0	3
2011.12.19	01:30:00	1.30252	1.30301	1.30212	1.30218	1411	0	4
2011.12.19	02:00:00	1.30220	1.30308	1.30210	1.30221	1029	0	4
2011.12.19	02:30:00	1.30221	1.30240	1.30153	1.30169	1188	0	4
2011.12.19	03:00:00	1.30171	1.30236	1.30150	1.30201	898	0	4
2011.12.19	03:30:00	1.30202	1.30220	1.30134	1.30143	627	0	4
2011.12.19	04:00:00	1.30144	1.30167	1.29988	1.30069	2011	0	3
2011.12.19	04:30:00	1.30068	1.30071	1.29828	1.29860	1850	0	4
2011.12.19	05:00:00	1.29860	1.29933	1.29840	1.29932	1240	0	4
2011.12.19	05:30:00	1.29930	1.29970	1.29869	1.29941	972	0	4
2011.12.19	06:00:00	1.29941	1.30071	1.29923	1.30034	1281	0	4
2011.12.19	06:30:00	1.30035	1.30086	1.30014	1.30021	886	0	4
2011.12.19	07:00:00	1.30022	1.30152	1.29999	1.30149	1122	0	4
2011.12.19	07:30:00	1.30147	1.30156	1.30000	1.30121	1317	0	4
2011.12.19	08:00:00	1.30121	1.30244	1.30082	1.30160	1616	0	4
2011.12.19	08:30:00	1.30160	1.30162	1.30055	1.30084	1324	0	4
2011.12.19	09:00:00	1.30088	1.30312	1.30047	1.30280	2395	0	4
2011.12.19	09:30:00	1.30280	1.30337	1.30153	1.30176	2001	0	4
2011.12.19	10:00:00	1.30177	1.30262	1.30099	1.30201	1843	0	4
2011.12.19	10:30:00	1.30202	1.30320	1.30159	1.30282	1911	0	4
2011.12.19	11:00:00	1.30280	1.30316	1.30229	1.30250	1645	0	4
2011.12.19	11:30:00	1.30250	1.30268	1.30200	1.30242	1483	0	4
2011.12.19	12:00:00	1.30241	1.30252	1.30030	1.30095	1760	0	4
2011.12.19	12:30:00	1.30093	1.30169	1.30055	1.30169	1544	0	4
2011.12.19	13:00:00	1.30169	1.30250	1.30128	1.30162	1699	0	4
2011.12.19	13:30:00	1.30161	1.30264	1.30151	1.30211	1422	0	4
2011.12.19	14:00:00	1.30208	1.30430	1.30202	1.30363	2023	0	3
2011.12.19	14:30:00	1.30365	1.30408	1.30271	1.30360	1497	0	4
2011.12.19	15:00:00	1.30360	1.30360	1.30173	1.30200	1467	0	4
2011.12.19	15:30:00	1.30197	1.30316	1.30180	1.30267	2126	0	3
2011.12.19	16:00:00	1.30273	1.30273	1.30138	1.30216	2131	0	4
2011.12.19	16:30:00	1.30217	1.30295	1.30101	1.30182	2035	0	4
2011.12.19	17:00:00	1.30190	1.30252	1.30108	1.30238	2083	0	4
2011.12.19	17:30:00	1.30240	1.30283	1.30129	1.30159	1701	0	4
2011.12.19	18:00:00	1.30159	1.30214	1.30079	1.30117	1337	0	4
2011.12.19	18:30:00	1.30117	1.30136	1.30040	1.30132	1031	0	4
2011.12.19	19:00:00	1.30136	1.30172	1.30088	1.30102	1127	0	4
2011.12.19	19:30:00	1.30101	1.30197	1.30089	1.30153	1116	0	4
2011.12.19	20:00:00	1.30152	1.30189	1.30091	1.30119	1026	0	4
2011.12.19	20:30:00	1.30119	1.30187	1.30113	1.30179	872	0	4
2011.12.19	21:00:00	1.30179	1.30179	1.29969	1.29975	1568	0	4
2011.12.19	21:30:00	1.29979	1.30056	1.29885	1.29942	1639	0	4
